controller,lap,lap_time_s,samples,rms_x_error_m,rms_y_error_m,rms_positional_error_m,mean_x_error_m,mean_y_error_m,max_x_error_m,max_y_error_m,rms_cte_m,mean_cte_m,max_cte_m,steering_smoothness_rad_per_sample,trajectory_correlation
Pure_Pursuit,4,9.00295090675354,2253,1.5068532740505158,0.9825512111012432,1.798892345848767,1.2767493374767551,0.7099715526109903,2.2458080843213883,2.097348232154011,0.1920081350562306,0.1621074883246322,0.4173367828605591,0.3504226673364953,0.5205208673780445
Pure_Pursuit,1,7.0574328899383545,1749,0.4157948818221493,2.4341158865081267,2.469373510164216,0.3526678913586331,2.104137468232075,0.975869205009289,6.789602764846416,2.469373510164216,2.1338643179018844,6.846588237871285,0.0065095473041454,-0.0904892166650371
Pure_Pursuit,2,9.581711292266846,2405,1.5199367670591992,0.9911880543545372,1.814569242259304,1.2718571884807357,0.7034612083416958,3.333415791803649,2.2577481811787425,0.2006013076365052,0.142240402204381,0.7532823068531432,0.424580919121408,0.434029228239658
Pure_Pursuit,3,8.676257133483887,2178,1.5495545975360716,1.0285735885752043,1.859861037244356,1.2697077658215987,0.7375588126378847,3.3524899303907287,3.1463805796199424,0.1387106127963215,0.1167846132998618,0.3519316555046605,0.4033113367156471,0.5479470504495818
Pure_Pursuit,1,13.596311569213867,3357,1.4363592512023102,0.882972570123571,1.6860511433835823,1.235861097284534,0.5816256171197567,3.572984539793941,2.767248246339407,0.535043735941589,0.3140809314195559,1.7842783572928542,0.3891602841825681,0.2742620894244304
Pure_Pursuit,2,9.516432285308838,2384,1.5027281458152582,0.9842822140152228,1.796386193737881,1.2399310887708743,0.7091660316970239,3.587491354488021,2.529864664490236,0.1611448944752873,0.1309851144047687,0.4484621603299269,0.3406179077685466,0.421782913622211
Pure_Pursuit,3,12.84282374382019,3218,1.3715827909988572,0.8595551264555522,1.6186643778066645,1.1675488888040122,0.5701544003701166,3.5602947484495022,3.505975299303286,0.4175892200856494,0.2947387961530568,0.9442921376759728,0.3115905861612096,0.20960866965883
Pure_Pursuit,4,11.905149698257446,2982,1.4101620469629426,0.8971575370780795,1.6713613149258664,1.18497316426961,0.6349968579839224,3.5473450144537395,2.4478586311684927,0.3087515413968552,0.2202966287423506,0.8083111930080521,0.2911686075840455,0.4711823462926799
Pure_Pursuit,5,9.645843982696531,2421,1.5085650185781874,0.9806354034757148,1.7992815815841017,1.2330359239816309,0.7057517013525727,3.0911644153947817,2.579077351979812,0.1578302301256288,0.1288153632920437,0.4470441097012453,0.3830780844801952,0.4185660752645921
Pure_Pursuit,6,15.955897331237791,3995,1.514662229476374,1.8885454938816515,2.420910108174822,1.3471282778281766,1.2244124660360067,3.51213684707118,5.440402575560443,1.940865940494732,1.006864668311132,5.802848095722394,0.2656985465163138,0.3976997678201439
Pure_Pursuit,7,3.9849910736083984,1002,1.5759752516372345,0.3479777551368712,1.613935101496693,1.4746427022615012,0.2470803175631663,3.57195269191322,0.9328876511256938,0.3902605304937524,0.2539200010300032,1.1142539514814116,0.0499081556476535,0.6916100657499327
Pure_Pursuit,1,20.85771083831787,5197,1.1175228805185682,0.7382713099366764,1.3393662365305967,0.9469764885436124,0.5078500852559151,2.7064048422082485,2.041145172729478,0.1316600977916788,0.0969738980317179,0.3541284928842584,0.3987914886846029,0.6317437851123041
Pure_Pursuit,2,20.29857897758484,5080,1.1125187014357705,0.7755340846812424,1.35615300668719,0.934888713644872,0.5503538597104154,3.5280116100819323,2.598017928244284,0.3139065609805642,0.1525990748267233,2.123494665447813,0.3658035014150682,0.5525395952258498
PINN,1,14.316913843154907,3543,1.204051395909147,0.9734931309900582,1.5483632132273073,1.0717336744712398,0.7420129728438357,1.6042768618514778,1.603783950740973,0.5021429774711875,0.33420337964849,1.147244869568676,0.409207334093696,0.3353553259001696
PINN,2,10.210032224655151,2562,1.2493515985392012,0.9204429169170674,1.5518036538413156,1.0868309187623812,0.6571778316615062,1.5993659232604165,1.6015881461997714,0.2280880801256989,0.1862806347242014,0.6541645748046314,0.3715593105111912,0.2065701857839701
PINN,3,5.8167455196380615,1464,1.4360915299470989,0.8871498642635169,1.688014740471355,1.2922125538596052,0.6637619080912716,2.228033717646225,1.5907917087239216,1.3485819233345064,1.1382994152269632,2.2350242451459947,0.0621964299402224,-0.1532373015944562
PINN,4,8.568727016448975,2152,1.269024522307808,0.8899682142277189,1.5499892453027653,1.109681148844207,0.606795472558781,1.6063457178540577,1.6050520642334307,0.1615948811346405,0.1300337810685173,0.4632337567511702,0.2353573289494916,0.4559472437807946
PINN,5,9.285953760147097,2330,1.2090927206150306,0.9726058800011206,1.5517304549621402,1.0299135012696452,0.7246350258791181,1.6060990345042256,1.60072437561296,0.218128753472379,0.1818315909505516,0.4548333830903798,0.2918784475675796,0.4014559561033842
PINN,6,9.834190845489502,2465,1.2065071395475375,0.9706674428293306,1.548500811219682,1.0557493767149453,0.7207102480935421,1.6073670632952055,1.6035173535919427,0.3968994352282428,0.2670156412357976,1.106281981382352,0.3550227996591422,0.4481805110065666
PINN,7,10.826855897903442,2706,1.2126277850815863,0.9625982413354728,1.5482446574666484,1.0416979222795413,0.7160151498166122,1.6068008482045355,1.5988271363114182,0.2014217404141832,0.1647630188752658,0.7383914601354489,0.2673235204394998,0.3023515399671521
PINN,8,14.519426584243774,3634,1.1529543040913517,1.0323686129073224,1.5476073727657678,0.9852844344207348,0.8383949885798657,1.6011630503123548,1.5992676591781776,0.3227846083158725,0.2473518354532187,0.980133966507744,0.3500141096709231,0.1289533229073072
PINN,9,14.133790254592896,3528,1.1256196187578915,1.0658464106922778,1.550176795503749,0.9617775179364572,0.8586264906973196,1.6042872438584157,1.601468876236604,0.2833414247237377,0.2210694303166475,0.91262071360187,0.319416459953743,0.2336531900936507
Pure_Pursuit,1,32.754679679870605,7472,1.213718122884279,0.5620131999618878,1.337524025484828,1.1775462620100194,0.4868505326650426,3.7216613760169457,1.3720465175997032,0.5659409652752698,0.511672024037259,0.967789458257168,0.0951442467255353,-0.3287206999022923
Pure_Pursuit,1,34.554266691207886,8356,0.941028958116558,0.9620570724962492,1.3457671829681344,0.8264997908804839,0.8178310230451881,3.564372920314473,3.0972113827224232,0.9866210179838516,0.8368310529814379,2.530041536869694,0.0682916359562875,-0.2717095337403947
Pure_Pursuit,2,5.164894104003906,1300,1.2213061961909784,0.5959615370009379,1.3589551053802318,1.1655888250892563,0.5249074538658178,3.624491168268207,1.1912539696814606,0.5909303435480147,0.5401806486569625,0.8959168988255829,0.110886755019574,-0.3333106712106122
Pure_Pursuit,1,2.182270765304565,278,1.2999186253504065,0.2692221470508355,1.3275048011195862,1.2377821477661233,0.2163160672449729,3.658334670467831,0.8618016185882245,0.4196028426137559,0.3585597445075164,0.8520741805576161,0.0587461578553616,-0.8338011257547767
Pure_Pursuit,1,8.317800283432007,1998,0.9060685026975468,0.7412621246705016,1.170653522205268,0.8309744803333926,0.7187232532406049,3.7244727325508538,1.0563167400105633,0.8932584285552414,0.8532339307481392,1.0717928509764778,0.0056337735001897,-0.6672080526603992
Pure_Pursuit,2,13.864433765411375,3474,1.2407805544489192,0.5863447276906713,1.372347085831137,1.197278212723649,0.5078486470714993,3.5370966066602154,1.70677259606901,0.5761463333430635,0.5229719249295972,0.9072055513850809,0.0922205331825073,-0.3687199428082409
Pure_Pursuit,3,4.70375919342041,1185,1.3102028644995882,0.3570605013391807,1.3579851795065785,1.269273270716934,0.3023394227895979,3.562566341229944,1.307009297630425,0.4482045035618137,0.3744489818122037,0.9194722579623336,0.3669401051721104,0.461515269459753
Pure_Pursuit,1,19.557830810546875,4878,1.3965592649734662,4.021500477766858,4.2570933597071,1.2346051495667802,2.6171497328467472,3.0021829742237625,10.514653705928364,4.179576192860638,2.730849869227227,10.85586765987039,0.0729162291415685,0.0031459481438935
Pure_Pursuit,1,30.946040630340576,6359,0.963308875357098,1.057194411720555,1.4302531291750165,0.8555572760434086,0.5563436688721755,2.0656767916167595,4.2280320153038335,1.0829068355110194,0.5814397483971132,4.2401155118347615,0.0455855618476627,0.2990096753892302
Pure_Pursuit,1,8.256325244903564,2053,1.124247613480413,0.4840857879152218,1.224039111498446,1.1095126713900203,0.4172938232428572,1.4716519798689904,0.9111194040577472,0.5005865024233538,0.4551077131745956,0.7770521903004391,0.0957558225130662,-0.2288261289468068
Pure_Pursuit,2,80.3283154964447,20092,1.4183692494919675,0.95649528245663,1.710746782334018,1.276486987756839,0.7637850792871566,2.5258359326412587,2.409691024938269,0.1761303341188387,0.1424607994796468,0.7496992723370822,0.0966332106907765,0.8601912584745489
PINN,1,42.68050169944763,10633,1.4494661310623058,0.8751945604334681,1.6931974438053763,1.3884375128014614,0.674830234029695,1.894346816367872,1.861477724927808,0.2688238140586209,0.2131002355543053,1.082032649725914,0.1303080856853299,0.8303521251129049
PINN,2,67.76348924636841,16944,1.393471506407018,0.9595409808776262,1.6918870332122773,1.3342872105655832,0.7818893923520788,2.060308155123309,1.8797408157921751,0.4723235909882695,0.3093219679081873,2.4958326261332133,0.2145745884223681,0.6951976958937884
PINN,3,54.01518964767456,13510,1.4391762500293803,0.903608013075004,1.699333904782102,1.3805874280741317,0.7123839617336677,1.896064974066597,1.890757044478388,0.2309039830285841,0.1757866148736848,0.9010016934727352,0.1094510273646902,0.7868842569237444
PINN,1,56.20908236503601,13449,1.3796004890569458,0.9739931958753998,1.6887747792461074,1.3139506988067828,0.8037701827577296,1.8949737749755224,1.8578850816514207,0.2944204862025349,0.2126210223055646,1.125257930633475,0.1491416648400579,0.950566380483267
PINN,2,48.03500032424927,12016,1.4050534897140794,0.9531026628043012,1.6978162429433763,1.3344724532673686,0.7551051307982386,1.8950445992206824,1.8771184731428256,0.1892909893462149,0.1609486754081364,0.8787995462460747,0.0992830341570801,0.9290422487208312
PINN,3,11.962998628616331,3000,1.5934582152948482,0.6017335457469166,1.7032886848587352,1.5846281249233911,0.5342698598258177,1.8720700926695888,1.2724002384930149,0.4671848161793774,0.378492550834181,0.921721040727824,0.2264126881519466,0.2178374976948472
PINN,1,48.695751428604126,12144,1.41411038554998,0.9467750842699908,1.7017905989617996,1.3484674540184367,0.7510613372998682,1.89138196252922,1.8873732602350688,0.1517582250909651,0.1397297340995821,0.3411579899164068,0.1020730630506097,0.934528014112654
PINN,1,48.94771647453308,12100,1.4131362322455094,0.9438587912037922,1.6993597113671133,1.3478498938316703,0.7515860487506472,1.8949029577296173,1.86797612344958,0.1584402159560649,0.1452223074481978,0.4227483707707543,0.0986127215862004,0.9303108814854129
PINN,2,53.23471355438232,13318,1.4271687712678878,0.9198710957837346,1.697932134845401,1.36515584157822,0.7235612528789751,1.896679348688132,1.888354831913152,0.2487169274089835,0.1874663440783074,1.101315893767081,0.1058937112610895,0.8008168346018109
PINN,1,46.457367181777954,11570,1.4097704198687933,0.9473699939931848,1.6985177485842415,1.3437249645817977,0.7479530544794729,1.89646044848077,1.8685559121830624,0.1515456165757637,0.1399381861091764,0.4063960155670904,0.1017065976528348,0.9276771574461916
PINN,2,47.448044538497925,11867,1.4107631783027417,0.949897339729493,1.700752098713984,1.343645661375263,0.7490420359226307,1.8970367254991416,1.8729900809459004,0.1621754225923121,0.1446094739649717,0.6566959817449008,0.128539915346583,0.9047355706762874
PINN,1,5.993392467498779,1476,1.6313524686815313,0.4813774011891655,1.7008924361784203,1.627739075343536,0.4795602556848625,1.8220537865656308,0.6090417108499089,0.1232085376840124,0.1123638978268005,0.2210957308020351,0.0033656638308061,-0.3781284501170144
PINN,2,6.814072608947754,1713,1.6033305509738194,0.5637937105156651,1.6995682403784302,1.5971721764512286,0.5283202391926791,1.852381441085683,1.1199959433656297,0.2072422528144106,0.1755723472969551,0.5599644277219223,0.0089286780730006,0.5549159224757975
PINN,3,12.46399188041687,3125,1.596879743527205,0.5690091878575444,1.6952275278421522,1.5892706590601773,0.5130915687626274,1.874505601586474,1.2220064197352611,0.3806287653269208,0.2894793175532685,0.8938361309298328,0.2120094302014717,0.2746663627058969
PINN,4,7.74322772026062,1927,1.5775155490822417,0.649787388701722,1.7061005123122288,1.5525992412012135,0.5594476401333012,1.868251939450552,1.7418716714691147,0.2018052216309881,0.1742735120773865,0.5122115499324529,0.0204155966420895,0.1327468365171031
PINN,5,9.392321109771729,2354,1.5751721686080848,0.6419531476664385,1.700961846884387,1.5571453160649782,0.5425047536302374,2.324878978126925,2.3749120151160383,0.3514176969852501,0.2405407437596314,3.3234423934347075,0.2453267614429713,0.7051653079141101
PINN,1,9.019835472106934,2203,19.960944742307053,10.545156122383483,22.57519950412128,13.10719701960948,6.536445349285858,44.56547279403249,36.309170900412894,1.11297490214453,0.4734802067316238,44.36549454923091,0.7578022519313984,0.2775161984243143
PINN,1,72.18060493469238,17036,18.07004140953318,17.952086371624628,25.471627384926045,10.614559841992016,14.035747399924556,73.02318288045653,36.42709334508984,40.1332613194453,33.80321854136742,52.75753156783392,0.375760091507364,0.5690683737415565
PINN,1,16.494652271270752,4093,1.3877927458702022,1.2223566636880987,1.849357866599284,1.3236794822760756,1.104704874527375,2.127392804013482,1.956354718770502,0.2190537126251226,0.1977673812479163,0.5318050677863485,0.1075770324422444,0.9649746861054566
PINN,2,48.03893733024597,12018,1.534569000761436,1.0360118369998188,1.851545987682102,1.4598008328862746,0.8253330666893978,2.1825307107563248,2.141469520316424,0.234147388460556,0.2089673565060484,0.8245181151133284,0.0988544584359279,0.9339120109386778
Pure_Pursuit,1,76.12697052955627,19020,1.4413510755517631,0.9746384033723056,1.7399462463887616,1.293823786958103,0.7820022671415667,2.527614910569949,2.389915570632935,0.1369248364358133,0.123877216227626,0.3476091827459276,0.0911062587548104,0.94398389701871
Pure_Pursuit,1,76.0674250125885,19005,1.4422227778440833,0.9744363195061744,1.7405552797038777,1.2946712421051705,0.7821272518933654,2.52333432697256,2.4016559807891174,0.1367677537297552,0.1236909794091639,0.3471502404573016,0.0911387175997979,0.9447773173739806
Pure_Pursuit,1,76.13063073158264,19020,1.44108966183332,0.9746352410906828,1.7397279289069212,1.2936216203201172,0.7819656089681327,2.527614910569949,2.389915570632935,0.1369322352513962,0.1238428852664976,0.3476091827459276,0.0911062587548104,0.944600914036065
Pure_Pursuit,1,76.14723110198975,19019,1.4410144346528149,0.9743674459043774,1.7395155993885172,1.2939449121373618,0.7815601201953917,2.524365353818708,2.417302098144175,0.1368689536461636,0.1237833245519675,0.3497960740169216,0.0911085549416118,0.9426726218750482
Pure_Pursuit,2,75.37070727348328,18850,1.433951181580896,0.9762306418999248,1.734716765740617,1.2872049617544812,0.7806601467770108,2.526084118782894,2.421650323019712,0.1436465713095608,0.127872195790483,0.5925175705959139,0.1021112102051819,0.919347261271266
Pure_Pursuit,1,76.11328053474426,19007,1.440979653995771,0.9740613743658424,1.7393153607845953,1.2937384853637093,0.7814777930789975,2.522711174015221,2.393224133552815,0.1365984211603863,0.1234151341928356,0.3535299221610544,0.0911337236823144,0.9455398839303822
Pure_Pursuit,2,75.39718079566956,18851,1.431455589384654,0.9792840823527648,1.734376665643903,1.2864426197542858,0.7843642589287803,2.524541881023613,2.393582794771172,0.1485402732189324,0.1298711167761152,0.7145243214243329,0.0792859184462116,0.9282643274949264
Pure_Pursuit,1,80.56555461883545,19014,1.4409553774570305,0.9748794287864012,1.739753517166507,1.2938799784971602,0.7811476875783319,2.527869383713958,2.419912680307037,0.1364762491846088,0.1233612709278965,0.3454390807964316,0.0939254707993994,0.9414637793601408
Pure_Pursuit,1,75.95396637916565,18971,1.442682423352545,0.9752529592780436,1.7413933815284108,1.2948057413825047,0.7831820832565461,2.5247192135012706,2.3932477731807342,0.1366709921195682,0.1234956910813237,0.3463443373124844,0.0912215251276121,0.9461679942457932
Pure_Pursuit,1,76.13049077987671,19022,1.4415345522287764,0.974804294023014,1.7401911610266056,1.2939263105494496,0.7820792959779027,2.527614910569949,2.389915570632935,0.1369177739636201,0.1238222887155894,0.3476091827459276,0.0911014689145753,0.9437240810199286
Pure_Pursuit,1,76.23751258850098,19047,1.4393032720151493,0.9736359628416312,1.7376883774060483,1.2924319607255357,0.7804035655170098,2.5269564527543054,2.4004867260373093,0.1367342349686439,0.1236144432587878,0.3476091827459276,0.0910391485764168,0.9468564183061472
Pure_Pursuit,2,75.4251012802124,18861,1.4308083421328968,0.9800441699780776,1.7342719184214186,1.284705664231018,0.7864335746438699,2.5256219449493265,2.405200005920845,0.1436276539846574,0.1276732857878239,0.6108628334780417,0.0792437402080382,0.9472630543857504
Pure_Pursuit,1,76.51892495155334,19067,1.4398478324067678,0.9732959440824154,1.7379490139971736,1.2930676291262149,0.7798684599171599,2.5154996919155743,2.39672463456645,0.1367155921031579,0.1236296675459664,0.3511695298938554,0.0909923559451394,0.943911619222206
Pure_Pursuit,1,76.12556076049805,19018,1.441087406597936,0.9749424881752772,1.7398982064202968,1.294126265257444,0.7822116434659317,2.5238444123156425,2.40256317294188,0.1368092435528411,0.1236827665766221,0.3476091827459276,0.0911093428470937,0.9437013459753548
Pure_Pursuit,2,75.4450294971466,18869,1.4333076399975295,0.976638347174696,1.7344143830259855,1.286848926945526,0.7825341929451888,2.527145078744905,2.3907968785785183,0.1444715097935184,0.1279604338471663,0.6317152010578003,0.1020577574849681,0.9206444067143684
Pure_Pursuit,3,75.25186491012573,18822,1.4386821423776548,0.9772848997028232,1.7392216885674796,1.2910085171709254,0.7823582895195965,2.5293553033878435,2.3935917075265163,0.1401599378971172,0.1263977883123588,0.3951177083564149,0.0793148392729614,0.9522524950948728
Pure_Pursuit,4,75.20534610748291,18808,1.4378049984677683,0.9781750607694164,1.7389967404023938,1.2896665955554942,0.7846217391211393,2.525757749783029,2.4164403256750813,0.1403741107039864,0.1264777660084202,0.4069315963279581,0.0793508586635605,0.9464010299838967
Pure_Pursuit,5,75.40574383735657,18860,1.4353165016999798,0.9767091390984964,1.736114685857704,1.2886972646538977,0.7824004849844186,2.524957117303153,2.3985025914059204,0.1419424665886286,0.1268154503945969,0.5420325870369687,0.1021344842806528,0.917895709148828
Pure_Pursuit,6,75.2302303314209,18817,1.4385800824054549,0.9786304776736826,1.739893751159968,1.289914260410714,0.7840574798670964,2.5225423524804604,2.40090113470929,0.1398105863359618,0.1260342084668525,0.3951103096065346,0.079321926292604,0.9484558978242136
Pure_Pursuit,7,75.58107304573059,18904,1.4318714239997976,0.9790632438908295,1.734595229557963,1.2849036861112373,0.7861962569345895,2.523573864691973,2.395738765195338,0.142760890953415,0.1273453684977689,0.5649627410596022,0.0791578762721644,0.9471495780510794
Pure_Pursuit,8,75.17698073387146,18804,1.4368507397726895,0.980260528290756,1.73938229027152,1.289450404629907,0.7871147722209378,2.523682115442893,2.404254745209061,0.1404777329088304,0.126519035663002,0.424605980302824,0.0793516879150756,0.9486531813485832
Pure_Pursuit,9,75.1634271144867,18801,1.4386220031078003,0.9795854042141724,1.7404656939955307,1.2907939550439915,0.7847389753633327,2.531469342939825,2.419088871568816,0.1408094839426126,0.1266162593710634,0.4555946660925289,0.0793567536391893,0.9469084012211336
Pure_Pursuit,10,75.52526116371155,18891,1.433318779783359,0.9785099188141596,1.7354781432496782,1.2872706300919443,0.7838989348311454,2.524841442817231,2.393942712177342,0.1423890360995754,0.1268854601581617,0.5653023098587197,0.07917391605385,0.9512178956718854
Pure_Pursuit,11,74.96117639541626,18749,1.439801189065693,0.9792991916145292,1.7412795211372163,1.2917118702711845,0.7840931722959138,2.528034249373566,2.4081158635626974,0.139705312561922,0.12604573681768,0.3822902499845466,0.0794614359305199,0.9484335715170412
Pure_Pursuit,12,75.14551210403442,18796,1.4358959922900334,0.9816188241107136,1.739359887005297,1.2890944170692948,0.7873073289510767,2.527754902190538,2.4070996085480783,0.1410689728612869,0.1268088861380543,0.4694226279023474,0.0793688558109373,0.9494062774189956
Pure_Pursuit,13,75.23564887046814,18818,1.433554885148649,0.977880614049606,1.7353184445707917,1.286973477084409,0.7829289221386552,2.520845224675007,2.424812544769283,0.1410908285688631,0.126850769957771,0.4604097819526963,0.1023537020253559,0.9374570620057012
Pure_Pursuit,14,75.41707134246826,18864,1.4365164257202991,0.976137360922635,1.736785418165765,1.2888549531938966,0.7819050799432189,2.522830825123396,2.422636888033548,0.1416073966757947,0.1273098561420675,0.4505657909980687,0.0792314184192056,0.9476810702473398
Pure_Pursuit,15,74.97433686256409,18751,1.4375836150652823,0.9805336751001842,1.7401416431743824,1.2901239523193773,0.7878230354213157,2.5262807428775016,2.390826479457587,0.1404528637238468,0.126833439656155,0.3842579321540853,0.0794685834318485,0.9460929483261828
Pure_Pursuit,16,75.50080275535583,18885,1.4341657969341988,0.9757230996683014,1.7346086303031654,1.2882707407253142,0.7811662811622908,2.523439766134984,2.4172932305416968,0.1429407215452904,0.1281193129938689,0.5149539335735444,0.1020753046201001,0.9204697187002716
Pure_Pursuit,17,75.46112751960754,18874,1.43067629384031,0.9783957433628294,1.7332319199654582,1.285490879851218,0.784688458327164,2.5254008940016472,2.410620571413025,0.1438380312755559,0.1279627789825035,0.610986102119095,0.0792168183261453,0.9477174699262066
Pure_Pursuit,18,75.12289547920227,18791,1.437817849316223,0.9795125907720944,1.7397600648633675,1.2902819743736729,0.7867303697198887,2.5289234041189976,2.413921463111267,0.1403223195244594,0.1265135795570635,0.4051305999004149,0.0793812189441527,0.9449938456777268
Pure_Pursuit,1,76.13127899169922,19022,1.4412426235280995,0.974562861944154,1.7398140911473672,1.2937782623779672,0.7819687187419231,2.527614910569949,2.389915570632935,0.1369913011037164,0.1238948452171217,0.3476091827459276,0.0911014689145753,0.9443226234088848
PINN,1,68.2376561164856,17010,1.5688107766546389,0.98069170264606,1.8501144474292828,1.4989900845765127,0.7763382782184007,2.190895959657629,2.16620968653303,0.2450815771007681,0.2137281660566933,0.8807206394839934,0.1192385251980275,0.9557584990291396
PINN,2,50.85574412345886,12718,1.509453119748502,1.0743601267388199,1.8527542747608865,1.4280312658199037,0.8672750838017416,2.187255894556646,2.121753067710493,0.24783419584593988,0.21631943131900652,0.8971128352221065,0.12736667395265003,0.9110149771843334
