progress,time,pp_x,pp_y,pp_yaw,pp_cte
49.88170968929079,37.99957203865051,-42.915781544284386,37.90246823802045,-3.0964790199614423,0.061922367277049695
49.88696703643342,38.00260519981384,-42.93075014413392,37.90149826849474,-3.0944224824599167,0.07210421767593007
49.89222438357605,38.007110834121704,-42.93075014413392,37.90149826849474,-3.0944224824599167,0.07210421767593007
49.89748173071868,38.010693311691284,-42.93075014413392,37.90149826849474,-3.0944224824599167,0.07210421767593007
49.90273907786131,38.01467227935791,-42.94571580554863,37.900483975121425,-3.0921919069051125,0.08377346795260317
49.907996425003944,38.01949191093445,-42.94571580554863,37.900483975121425,-3.0921919069051125,0.08377346795260317
49.913253772146575,38.02263259887695,-42.96068025740491,37.899451986771005,-3.0901379396879767,0.09637788623716746
49.91851111928921,38.02675008773804,-42.96068025740491,37.899451986771005,-3.0901379396879767,0.09637788623716746
49.92376846643184,38.03123712539673,-42.975641543165516,37.89837507556196,-3.087908978607562,0.10960735065447084
49.92902581357447,38.035345792770386,-42.975641543165516,37.89837507556196,-3.087908978607562,0.10960735065447084
49.9342831607171,38.039873123168945,-42.975641543165516,37.89837507556196,-3.087908978607562,0.10960735065447084
49.93954050785973,38.043243408203125,-42.990601514119135,37.89728004731076,-3.085856053617884,0.12325016031608244
49.94479785500237,38.0473198890686,-42.990601514119135,37.89728004731076,-3.085856053617884,0.12325016031608244
49.950055202145,38.05120134353638,-43.00555810696677,37.896139811308046,-3.083627780250886,0.13719254873704365
49.95531254928763,38.054996490478516,-43.00555810696677,37.896139811308046,-3.083627780250886,0.13719254873704365
49.960569896430265,38.060256481170654,-43.0205151951119,37.89500608420636,-3.0818523039282932,0.15133526427425678
49.965827243572896,38.06329369544983,-43.0205151951119,37.89500608420636,-3.0818523039282932,0.15133526427425678
49.97108459071553,38.067387342453,-43.0205151951119,37.89500608420636,-3.0818523039282932,0.15133526427425678
49.97634193785816,38.0713586807251,-43.03547545999579,37.89391508062463,-3.0807398382927813,0.16561641709462765
49.98159928500079,38.07496905326843,-43.03547545999579,37.89391508062463,-3.0807398382927813,0.16561641709462765
49.98685663214342,38.08055591583252,-43.03547545999579,37.89391508062463,-3.0807398382927813,0.16561641709462765
49.99211397928605,38.083239793777466,-43.05043595043214,37.89282713131968,-3.0796906099089467,0.18001371353059148
49.997371326428684,38.08731508255005,-43.05043595043214,37.89282713131968,-3.0796906099089467,0.18001371353059148
50.002628673571316,38.091471433639526,-43.065397989297225,37.89176070199412,-3.0789355569910017,0.1944967350312521
50.00788602071395,38.09540057182312,-43.065397989297225,37.89176070199412,-3.0789355569910017,0.1944967350312521
50.01314336785658,38.09998941421509,-43.065397989297225,37.89176070199412,-3.0789355569910017,0.1944967350312521
50.01840071499921,38.10326266288757,-43.080357402056585,37.890658204295285,-3.0777877447609256,0.1978657584665433
50.02365806214184,38.10696816444397,-43.080357402056585,37.890658204295285,-3.0777877447609256,0.1978657584665433
50.02891540928448,38.11113429069519,-43.09530898875908,37.88945460185684,-3.0757309565573867,0.1834198431003733
50.03417275642711,38.11515164375305,-43.09530898875908,37.88945460185684,-3.0757309565573867,0.1834198431003733
50.03943010356974,38.11962676048279,-43.09530898875908,37.88945460185684,-3.0757309565573867,0.1834198431003733
50.044687450712374,38.123207092285156,-43.11024978620338,37.88812362934809,-3.072788906259664,0.16910978270098498
50.049944797855005,38.12726449966431,-43.11024978620338,37.88812362934809,-3.072788906259664,0.16910978270098498
50.05520214499764,38.131147623062134,-43.12518314566992,37.886711514930504,-3.0696742032893605,0.15495827553046884
50.06045949214027,38.13528847694397,-43.12518314566992,37.886711514930504,-3.0696742032893605,0.15495827553046884
50.0657168392829,38.13943028450012,-43.12518314566992,37.886711514930504,-3.0696742032893605,0.15495827553046884
50.07097418642553,38.143141984939575,-43.14010720718218,37.88520428301733,-3.0662106845361303,0.14101900565481165
50.07623153356816,38.14682412147522,-43.14010720718218,37.88520428301733,-3.0662106845361303,0.14101900565481165
50.08148888071079,38.15065097808838,-43.14010720718218,37.88520428301733,-3.0662106845361303,0.14101900565481165
50.086746227853425,38.15464901924133,-43.155025154894425,37.883637646607454,-3.0628351278049966,0.12734677601431477
50.092003574996056,38.15940594673157,-43.155025154894425,37.883637646607454,-3.0628351278049966,0.12734677601431477
50.09726092213869,38.16264629364014,-43.16993445581541,37.881990749781544,-3.059238549531832,0.11404818621270496
50.10251826928132,38.166672229766846,-43.16993445581541,37.881990749781544,-3.059238549531832,0.11404818621270496
50.10777561642395,38.170711517333984,-43.16993445581541,37.881990749781544,-3.059238549531832,0.11404818621270496
50.11303296356659,38.17466855049133,-43.18483824198668,37.88029464943872,-3.0557934085654117,0.10125368716706722
50.11829031070922,38.17958092689514,-43.18483824198668,37.88029464943872,-3.0557934085654117,0.10125368716706722
50.12354765785185,38.182767391204834,-43.199733518195885,37.878525373313146,-3.052159324203169,0.08919595314407361
50.12880500499448,38.18679213523865,-43.199733518195885,37.878525373313146,-3.052159324203169,0.08919595314407361
50.134062352137114,38.19062781333923,-43.199733518195885,37.878525373313146,-3.052159324203169,0.08919595314407361
50.139319699279746,38.19467258453369,-43.214626467418356,37.87673652178517,-3.048970244005133,0.07817770143752244
50.14457704642238,38.199376344680786,-43.214626467418356,37.87673652178517,-3.048970244005133,0.07817770143752244
50.14983439356501,38.20252847671509,-43.22952155754246,37.87496560273298,-3.0464395393076913,0.0686698354204478
50.15509174070764,38.20651578903198,-43.22952155754246,37.87496560273298,-3.0464395393076913,0.0686698354204478
50.16034908785027,38.210527420043945,-43.22952155754246,37.87496560273298,-3.0464395393076913,0.0686698354204478
50.1656064349929,38.214614391326904,-43.244414190847614,37.873174129155984,-3.0439692172257415,0.061413998848798626
50.170863782135534,38.21928286552429,-43.244414190847614,37.873174129155984,-3.0439692172257415,0.061413998848798626
50.176121129278165,38.22255563735962,-43.25930664623444,37.87138118967708,-3.041791257920395,0.05725363788315986
50.1813784764208,38.22661781311035,-43.25930664623444,37.87138118967708,-3.041791257920395,0.05725363788315986
50.18663582356343,38.23078107833862,-43.25930664623444,37.87138118967708,-3.041791257920395,0.05725363788315986
50.19189317070607,38.23465657234192,-43.27419502170203,37.86955467993283,-3.0394963459291207,0.056904339858759714
50.1971505178487,38.239458084106445,-43.27419502170203,37.86955467993283,-3.0394963459291207,0.056904339858759714
50.20240786499133,38.242692947387695,-43.28908212755647,37.867717856356116,-3.0374071678132823,0.060410297784748726
50.20766521213396,38.2469220161438,-43.28908212755647,37.867717856356116,-3.0374071678132823,0.060410297784748726
50.21292255927659,38.25090789794922,-43.28908212755647,37.867717856356116,-3.0374071678132823,0.060410297784748726
50.21817990641922,38.25469779968262,-43.303964290752134,37.86584140924394,-3.0351582315882704,0.06719537915783469
50.223437253561855,38.259427070617676,-43.303964290752134,37.86584140924394,-3.0351582315882704,0.06719537915783469
50.228694600704486,38.26271939277649,-43.31884461901643,37.863950467580295,-3.0330935463584465,0.07637201189278738
50.23395194784712,38.266918420791626,-43.31884461901643,37.863950467580295,-3.0330935463584465,0.07637201189278738
50.23920929498975,38.2706458568573,-43.31884461901643,37.863950467580295,-3.0330935463584465,0.07637201189278738
50.24446664213238,38.27473449707031,-43.33371948390772,37.86201702111708,-3.030858097960849,0.08720655324499595
50.24972398927501,38.27944278717041,-43.33371948390772,37.86201702111708,-3.030858097960849,0.08720655324499595
50.25498133641764,38.28268051147461,-43.34859219450379,37.860067071735784,-3.028801114865448,0.09914209457336956
50.260238683560274,38.28668713569641,-43.34859219450379,37.860067071735784,-3.028801114865448,0.09914209457336956
50.265496030702906,38.2906551361084,-43.34859219450379,37.860067071735784,-3.028801114865448,0.09914209457336956
50.27075337784554,38.29493284225464,-43.36345908498133,37.85807323599783,-3.0265702306677573,0.1118404952464162
50.276010724988176,38.29959988594055,-43.36345908498133,37.85807323599783,-3.0265702306677573,0.1118404952464162
50.28126807213081,38.30263900756836,-43.37832362185058,37.8560619271341,-3.0245160489731506,0.12505762882112642
50.28652541927344,38.30665349960327,-43.37832362185058,37.8560619271341,-3.0245160489731506,0.12505762882112642
50.29178276641607,38.31057572364807,-43.37832362185058,37.8560619271341,-3.0245160489731506,0.12505762882112642
50.2970401135587,38.31466221809387,-43.393182062982845,37.8540060728405,-3.022286938517668,0.1386561769683483
50.30229746070133,38.31949019432068,-43.393182062982845,37.8540060728405,-3.022286938517668,0.1386561769683483
50.307554807843964,38.322651386260986,-43.40804143343277,37.85195694338741,-3.02051089653257,0.15251526239249208
50.312812154986595,38.326841831207275,-43.40804143343277,37.85195694338741,-3.02051089653257,0.15251526239249208
50.31806950212923,38.330830812454224,-43.40804143343277,37.85195694338741,-3.02051089653257,0.15251526239249208
50.32332684927186,38.33476805686951,-43.42290661994105,37.849950443073865,-3.019398044614118,0.1665577116337161
50.32858419641449,38.33976912498474,-43.42290661994105,37.849950443073865,-3.019398044614118,0.1665577116337161
50.33384154355712,38.342729568481445,-43.43777223598862,37.84794710406148,-3.0183485504552996,0.180753092549023
50.33909889069975,38.3467116355896,-43.43777223598862,37.84794710406148,-3.0183485504552996,0.180753092549023
50.34435623784238,38.350672245025635,-43.43777223598862,37.84794710406148,-3.0183485504552996,0.180753092549023
50.349613584985015,38.35472059249878,-43.452640729051886,37.84596523817718,-3.017593313707005,0.19506269422091754
50.354870932127646,38.3595404624939,-43.452640729051886,37.84596523817718,-3.017593313707005,0.19506269422091754
50.360128279270285,38.362690925598145,-43.467504397745785,37.84394759479662,-3.01644537385725,0.19995618146663313
50.365385626412916,38.36675763130188,-43.467504397745785,37.84394759479662,-3.01644537385725,0.19995618146663313
50.37064297355555,38.37084770202637,-43.467504397745785,37.84394759479662,-3.01644537385725,0.19995618146663313
50.37590032069818,38.374699115753174,-43.48235406216797,37.841829560079006,-3.0143884968314887,0.18561832142431178
50.38115766784081,38.37950015068054,-43.48235406216797,37.841829560079006,-3.0143884968314887,0.18561832142431178
50.38641501498344,38.38267660140991,-43.49718515301846,37.839585086697774,-3.011446384606195,0.1714365806756322
50.39167236212607,38.38678526878357,-43.49718515301846,37.839585086697774,-3.011446384606195,0.1714365806756322
50.396929709268704,38.39069962501526,-43.49718515301846,37.839585086697774,-3.011446384606195,0.1714365806756322
50.402187056411336,38.39469122886658,-43.51200384847251,37.83726010124085,-3.008331638407826,0.15743688693496571
50.40744440355397,38.399555683135986,-43.51200384847251,37.83726010124085,-3.008331638407826,0.15743688693496571
50.4127017506966,38.402665853500366,-43.52680743446117,37.834840762050725,-3.004868089454917,0.1436788235700719
50.41795909783923,38.40680003166199,-43.52680743446117,37.834840762050725,-3.004868089454917,0.1436788235700719
50.42321644498186,38.41112923622131,-43.54160127799813,37.83236251527439,-3.0014925116141464,0.13022295519377736
50.42847379212449,38.41515398025513,-43.54160127799813,37.83236251527439,-3.0014925116141464,0.13022295519377736
50.433731139267124,38.41994762420654,-43.55638157182887,37.829804696387356,-2.9978959185797036,0.11718462447126757
50.43898848640976,38.42313313484192,-43.55638157182887,37.829804696387356,-2.9978959185797036,0.11718462447126757
50.444245833552394,38.42705154418945,-43.55638157182887,37.829804696387356,-2.9978959185797036,0.11718462447126757
50.449503180695025,38.431198835372925,-43.57115334573673,37.82719810967923,-2.9944507672885377,0.10470202469146524
50.45476052783766,38.43490242958069,-43.57115334573673,37.82719810967923,-2.9944507672885377,0.10470202469146524
50.46001787498029,38.44040107727051,-43.57115334573673,37.82719810967923,-2.9944507672885377,0.10470202469146524
50.46527522212292,38.443071126937866,-43.58591214029022,37.82451901006962,-2.9908166757034045,0.09301539996852133
50.47053256926555,38.447059631347656,-43.58591214029022,37.82451901006962,-2.9908166757034045,0.09301539996852133
50.47578991640818,38.45087265968323,-43.58591214029022,37.82451901006962,-2.9908166757034045,0.09301539996852133
50.48104726355081,38.454806327819824,-43.60066741262029,37.82182051700959,-2.9876275904518423,0.08242360761189704
50.486304610693445,38.46031212806702,-43.60066741262029,37.82182051700959,-2.9876275904518423,0.08242360761189704
