v_curr,yaw,pp_steering,pp_speed,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19
5.764402950708646,1.6506189380477516,0.12272715692091847,6.203992825547535,3.3481276,4.896128,2.536923,2.473653,0.6672461,0.37726256,0.4479391,0.58583397,1.0332192,6.335427,7.741447,3.0383492,2.0829248,1.6489679,1.4418281,1.3509853,1.3625474,1.4015803,1.6415708,3.787491
5.764402950708646,1.6506189380477516,0.12272715692091847,6.203992825547535,3.3481276,4.896128,2.536923,2.473653,0.6672461,0.37726256,0.4479391,0.58583397,1.0332192,6.335427,7.741447,3.0383492,2.0829248,1.6489679,1.4418281,1.3509853,1.3625474,1.4015803,1.6415708,3.787491
5.785305450116957,1.6639708651813188,0.11861225174296075,6.264210950103013,3.467269,5.155438,2.4915826,2.3998802,0.32329664,0.38294807,0.47474977,0.6240248,1.0813363,7.579002,5.8509083,2.9118433,2.0294986,1.6242503,1.4118048,1.329436,1.33027,1.4489719,1.6427796,3.8636606
5.785305450116957,1.6639708651813188,0.11861225174296075,6.264210950103013,3.467269,5.155438,2.4915826,2.3998802,0.32329664,0.38294807,0.47474977,0.6240248,1.0813363,7.579002,5.8509083,2.9118433,2.0294986,1.6242503,1.4118048,1.329436,1.33027,1.4489719,1.6427796,3.8636606
5.785305450116957,1.6639708651813188,0.11861225174296075,6.264210950103013,3.467269,5.155438,2.4915826,2.3998802,0.32329664,0.38294807,0.47474977,0.6240248,1.0813363,7.579002,5.8509083,2.9118433,2.0294986,1.6242503,1.4118048,1.329436,1.33027,1.4489719,1.6427796,3.8636606
5.8080774174695184,1.6772302648025963,0.11465593385329888,6.322108285073675,3.6068513,2.70519,2.521481,0.30736712,0.35463965,0.3664085,0.45616114,0.6099664,1.144166,7.503032,5.5002418,2.8610997,1.9989126,1.6211803,1.4226604,1.3528366,1.359039,1.4250367,1.6414839,3.848851
5.8080774174695184,1.6772302648025963,0.11465593385329888,6.322108285073675,3.6068513,2.70519,2.521481,0.30736712,0.35463965,0.3664085,0.45616114,0.6099664,1.144166,7.503032,5.5002418,2.8610997,1.9989126,1.6211803,1.4226604,1.3528366,1.359039,1.4250367,1.6414839,3.848851
5.832519584447325,1.6898161399697524,0.10981549875152036,6.392943920709458,3.747015,2.7017465,2.5221107,0.28316343,0.34432366,0.39852425,0.43785465,0.65835756,1.2046419,7.429553,5.2503366,2.809362,1.9467654,1.6103501,1.4119958,1.3423827,1.3644017,1.443575,1.6836293,3.911812
5.832519584447325,1.6898161399697524,0.10981549875152036,6.392943920709458,3.747015,2.7017465,2.5221107,0.28316343,0.34432366,0.39852425,0.43785465,0.65835756,1.2046419,7.429553,5.2503366,2.809362,1.9467654,1.6103501,1.4119958,1.3423827,1.3644017,1.443575,1.6836293,3.911812
5.832519584447325,1.6898161399697524,0.10981549875152036,6.392943920709458,3.747015,2.7017465,2.5221107,0.28316343,0.34432366,0.39852425,0.43785465,0.65835756,1.2046419,7.429553,5.2503366,2.809362,1.9467654,1.6103501,1.4119958,1.3423827,1.3644017,1.443575,1.6836293,3.911812
5.859167758707076,1.701271791574186,0.10616819138260629,6.446319150498445,3.951804,2.689538,0.34503293,0.29164356,0.33469534,0.39074194,0.44383326,0.6581781,1.2536734,7.3945184,5.172754,2.712188,1.9499085,1.6110314,1.3790294,1.348371,1.3509601,1.4496012,1.6615678,3.9544306
5.859167758707076,1.701271791574186,0.10616819138260629,6.446319150498445,3.951804,2.689538,0.34503293,0.29164356,0.33469534,0.39074194,0.44383326,0.6581781,1.2536734,7.3945184,5.172754,2.712188,1.9499085,1.6110314,1.3790294,1.348371,1.3509601,1.4496012,1.6615678,3.9544306
5.8870868051396625,1.7120529622741854,0.10297224447620729,6.493089105226234,4.0469084,0.36138564,0.35213968,0.34512132,0.34248397,0.40089747,0.5036175,0.7139787,1.3421134,7.283062,5.136489,2.6443577,1.8997808,1.5388343,1.3996271,1.3578639,1.3575414,1.4609344,1.7213694,3.992333
5.8870868051396625,1.7120529622741854,0.10297224447620729,6.493089105226234,4.0469084,0.36138564,0.35213968,0.34512132,0.34248397,0.40089747,0.5036175,0.7139787,1.3421134,7.283062,5.136489,2.6443577,1.8997808,1.5388343,1.3996271,1.3578639,1.3575414,1.4609344,1.7213694,3.992333
5.8870868051396625,1.7120529622741854,0.10297224447620729,6.493089105226234,4.0469084,0.36138564,0.35213968,0.34512132,0.34248397,0.40089747,0.5036175,0.7139787,1.3421134,7.283062,5.136489,2.6443577,1.8997808,1.5388343,1.3996271,1.3578639,1.3575414,1.4609344,1.7213694,3.992333
5.915902218970867,1.722030663700296,0.10027313730151982,6.5325882346119055,4.235386,0.3395285,0.35632202,0.3359437,0.35657576,0.40114054,0.5095504,0.708954,1.3955531,7.2344894,5.0509458,2.6039093,1.9036158,1.538243,1.4020145,1.3040483,1.3456506,1.4486055,1.7144864,4.020309
5.915902218970867,1.722030663700296,0.10027313730151982,6.5325882346119055,4.235386,0.3395285,0.35632202,0.3359437,0.35657576,0.40114054,0.5095504,0.708954,1.3955531,7.2344894,5.0509458,2.6039093,1.9036158,1.538243,1.4020145,1.3040483,1.3456506,1.4486055,1.7144864,4.020309
5.945225628099687,1.7316614796585041,0.09368004104190979,6.629072570118393,0.4058821,0.3483566,0.35677347,0.36970875,0.36034793,0.41342965,0.49982184,0.74389094,1.4927465,7.1887035,4.996929,2.5402946,1.844002,1.5481141,1.352304,1.2906578,1.3448348,1.4454712,1.7003016,4.0652804
5.945225628099687,1.7316614796585041,0.09368004104190979,6.629072570118393,0.4058821,0.3483566,0.35677347,0.36970875,0.36034793,0.41342965,0.49982184,0.74389094,1.4927465,7.1887035,4.996929,2.5402946,1.844002,1.5481141,1.352304,1.2906578,1.3448348,1.4454712,1.7003016,4.0652804
5.945225628099687,1.7316614796585041,0.09368004104190979,6.629072570118393,0.4058821,0.3483566,0.35677347,0.36970875,0.36034793,0.41342965,0.49982184,0.74389094,1.4927465,7.1887035,4.996929,2.5402946,1.844002,1.5481141,1.352304,1.2906578,1.3448348,1.4454712,1.7003016,4.0652804
5.977742554759845,1.7407269219097583,0.09095441185125541,6.668959826566994,0.396086,0.33668223,0.35655475,0.34642914,0.34366825,0.40484235,0.5002023,0.7702998,1.5932578,7.145294,4.955818,2.49014,1.8569698,1.4990265,1.3385607,1.3017346,1.3480235,1.4592599,1.6996961,4.110896
5.977742554759845,1.7407269219097583,0.09095441185125541,6.668959826566994,0.396086,0.33668223,0.35655475,0.34642914,0.34366825,0.40484235,0.5002023,0.7702998,1.5932578,7.145294,4.955818,2.49014,1.8569698,1.4990265,1.3385607,1.3017346,1.3480235,1.4592599,1.6996961,4.110896
6.010609926098596,1.7495907703581832,0.08842170014753709,6.706023900279945,0.39997914,0.3473774,0.33195707,0.33538768,0.35732383,0.37995672,0.5419591,0.7860937,1.683983,7.1011705,4.908429,2.4409864,1.8129579,1.502921,1.3244628,1.2925383,1.3500776,1.4513228,1.6878796,4.160326
6.010609926098596,1.7495907703581832,0.08842170014753709,6.706023900279945,0.39997914,0.3473774,0.33195707,0.33538768,0.35732383,0.37995672,0.5419591,0.7860937,1.683983,7.1011705,4.908429,2.4409864,1.8129579,1.502921,1.3244628,1.2925383,1.3500776,1.4513228,1.6878796,4.160326
6.010609926098596,1.7495907703581832,0.08842170014753709,6.706023900279945,0.39997914,0.3473774,0.33195707,0.33538768,0.35732383,0.37995672,0.5419591,0.7860937,1.683983,7.1011705,4.908429,2.4409864,1.8129579,1.502921,1.3244628,1.2925383,1.3500776,1.4513228,1.6878796,4.160326
6.043676850718786,1.757813065389379,0.0804405690280622,6.822820941052749,0.41152018,0.3484432,0.34952036,0.33712757,0.3896637,0.46702328,0.54158413,0.79222995,1.8021784,7.0540853,4.86483,2.4132702,1.7961752,1.4886894,1.3258909,1.2920371,1.3561785,1.4331688,1.6884425,4.2404714
6.043676850718786,1.757813065389379,0.0804405690280622,6.822820941052749,0.41152018,0.3484432,0.34952036,0.33712757,0.3896637,0.46702328,0.54158413,0.79222995,1.8021784,7.0540853,4.86483,2.4132702,1.7961752,1.4886894,1.3258909,1.2920371,1.3561785,1.4331688,1.6884425,4.2404714
6.080725161687864,1.764973771473949,0.07838554461397164,6.85289446906383,0.45629856,0.40003863,0.3715334,0.34578553,0.39754045,0.449485,0.5615311,0.83133674,1.9078156,6.987179,4.833558,2.4011137,1.7417095,1.4574198,1.352404,1.3004992,1.3039458,1.4792324,1.6982596,2.2456625
6.080725161687864,1.764973771473949,0.07838554461397164,6.85289446906383,0.45629856,0.40003863,0.3715334,0.34578553,0.39754045,0.449485,0.5615311,0.83133674,1.9078156,6.987179,4.833558,2.4011137,1.7417095,1.4574198,1.352404,1.3004992,1.3039458,1.4792324,1.6982596,2.2456625
6.080725161687864,1.764973771473949,0.07838554461397164,6.85289446906383,0.45629856,0.40003863,0.3715334,0.34578553,0.39754045,0.449485,0.5615311,0.83133674,1.9078156,6.987179,4.833558,2.4011137,1.7417095,1.4574198,1.352404,1.3004992,1.3039458,1.4792324,1.6982596,2.2456625
6.117441804508601,1.7715227128575393,0.07670232374282251,6.877526969617231,0.43862486,0.39713305,0.36489454,0.36333075,0.3904574,0.46115312,0.59046274,0.8830707,2.044095,6.906658,4.7498,2.3509572,1.7274964,1.4460231,1.2918731,1.2982833,1.2939484,1.4564004,1.6861147,2.3166242
6.117441804508601,1.7715227128575393,0.07670232374282251,6.877526969617231,0.43862486,0.39713305,0.36489454,0.36333075,0.3904574,0.46115312,0.59046274,0.8830707,2.044095,6.906658,4.7498,2.3509572,1.7274964,1.4460231,1.2918731,1.2982833,1.2939484,1.4564004,1.6861147,2.3166242
6.153583844147035,1.7774006704573015,0.0661411464653172,7.032080783434383,0.4383505,0.4048749,0.38578928,0.41091534,0.39805645,0.46150857,0.6005936,0.90176576,2.1617002,6.8551264,4.6518154,2.293384,1.7383147,1.4700294,1.2878526,1.253364,1.284062,1.4337087,1.6973062,2.3072405
6.153583844147035,1.7774006704573015,0.0661411464653172,7.032080783434383,0.4383505,0.4048749,0.38578928,0.41091534,0.39805645,0.46150857,0.6005936,0.90176576,2.1617002,6.8551264,4.6518154,2.293384,1.7383147,1.4700294,1.2878526,1.253364,1.284062,1.4337087,1.6973062,2.3072405
6.153583844147035,1.7774006704573015,0.0661411464653172,7.032080783434383,0.4383505,0.4048749,0.38578928,0.41091534,0.39805645,0.46150857,0.6005936,0.90176576,2.1617002,6.8551264,4.6518154,2.293384,1.7383147,1.4700294,1.2878526,1.253364,1.284062,1.4337087,1.6973062,2.3072405
6.195356367281016,1.7829669860961253,0.06464385623532003,7.053992347775805,0.45826337,0.40478846,0.41223967,0.4208789,0.39472574,0.50303054,0.6162861,0.9466273,2.2558293,6.8045173,4.533435,2.2516546,1.6940463,1.4458618,1.3016881,1.2510762,1.2934672,1.4512397,1.6977358,2.3233452
6.195356367281016,1.7829669860961253,0.06464385623532003,7.053992347775805,0.45826337,0.40478846,0.41223967,0.4208789,0.39472574,0.50303054,0.6162861,0.9466273,2.2558293,6.8045173,4.533435,2.2516546,1.6940463,1.4458618,1.3016881,1.2510762,1.2934672,1.4512397,1.6977358,2.3233452
6.236184504522983,1.7880217360003212,0.06344752398427084,7.07149964901067,0.455745,0.39409167,0.3985856,0.38590664,0.43815488,0.49804696,0.64023626,0.99910265,2.405672,6.7317076,4.46192,2.2594578,1.6984482,1.404892,1.2860013,1.248371,1.292298,1.3791817,1.7045662,2.2972634
6.236184504522983,1.7880217360003212,0.06344752398427084,7.07149964901067,0.455745,0.39409167,0.3985856,0.38590664,0.43815488,0.49804696,0.64023626,0.99910265,2.405672,6.7317076,4.46192,2.2594578,1.6984482,1.404892,1.2860013,1.248371,1.292298,1.3791817,1.7045662,2.2972634
6.236184504522983,1.7880217360003212,0.06344752398427084,7.07149964901067,0.455745,0.39409167,0.3985856,0.38590664,0.43815488,0.49804696,0.64023626,0.99910265,2.405672,6.7317076,4.46192,2.2594578,1.6984482,1.404892,1.2860013,1.248371,1.292298,1.3791817,1.7045662,2.2972634
6.275903747989028,1.7930201374592398,0.043503337369633674,7.3633657945907265,0.49719638,0.4489779,0.39982945,0.40443435,0.45099705,0.48366842,0.65331316,1.0135231,2.6078758,6.6781583,4.323003,2.1810715,1.647225,1.4185001,1.294818,1.2488058,1.3135322,1.4143552,1.6981994,2.2987456
6.275903747989028,1.7930201374592398,0.043503337369633674,7.3633657945907265,0.49719638,0.4489779,0.39982945,0.40443435,0.45099705,0.48366842,0.65331316,1.0135231,2.6078758,6.6781583,4.323003,2.1810715,1.647225,1.4185001,1.294818,1.2488058,1.3135322,1.4143552,1.6981994,2.2987456
6.327612561438066,1.7976199487981448,0.042332972350482174,7.380493087553919,0.499686,0.4461069,0.4024938,0.46200368,0.45129094,0.56899905,0.7009925,1.0374242,2.6851103,6.644058,4.2630444,2.1594975,1.6582769,1.4166158,1.2583523,1.2303258,1.2978425,1.4047325,1.6984159,2.3132672
6.327612561438066,1.7976199487981448,0.042332972350482174,7.380493087553919,0.499686,0.4461069,0.4024938,0.46200368,0.45129094,0.56899905,0.7009925,1.0374242,2.6851103,6.644058,4.2630444,2.1594975,1.6582769,1.4166158,1.2583523,1.2303258,1.2978425,1.4047325,1.6984159,2.3132672
6.327612561438066,1.7976199487981448,0.042332972350482174,7.380493087553919,0.499686,0.4461069,0.4024938,0.46200368,0.45129094,0.56899905,0.7009925,1.0374242,2.6851103,6.644058,4.2630444,2.1594975,1.6582769,1.4166158,1.2583523,1.2303258,1.2978425,1.4047325,1.6984159,2.3132672
6.377677034092858,1.8020579612350751,0.04128334795876687,7.395853444505851,0.51167595,0.44418678,0.43116656,0.46274206,0.4626299,0.5531545,0.705452,1.1005945,2.8986812,6.587577,4.1463537,2.1531837,1.5702366,1.3557849,1.2488514,1.2025654,1.2561557,1.4046024,1.6960812,2.2530046
6.377677034092858,1.8020579612350751,0.04128334795876687,7.395853444505851,0.51167595,0.44418678,0.43116656,0.46274206,0.4626299,0.5531545,0.705452,1.1005945,2.8986812,6.587577,4.1463537,2.1531837,1.5702366,1.3557849,1.2488514,1.2025654,1.2561557,1.4046024,1.6960812,2.2530046
6.4260913259711,1.8059920630908088,0.02427244244391451,7.644793525211007,0.49215186,0.45702866,0.45893833,0.44905752,0.50430036,0.54906434,0.7591034,1.1520951,3.046731,6.5163846,4.0872927,2.1015499,1.6096852,1.3433115,1.2535074,1.1933185,1.2447493,1.3896873,1.6525224,2.2495983
6.4260913259711,1.8059920630908088,0.02427244244391451,7.644793525211007,0.49215186,0.45702866,0.45893833,0.44905752,0.50430036,0.54906434,0.7591034,1.1520951,3.046731,6.5163846,4.0872927,2.1015499,1.6096852,1.3433115,1.2535074,1.1933185,1.2447493,1.3896873,1.6525224,2.2495983
6.4260913259711,1.8059920630908088,0.02427244244391451,7.644793525211007,0.49215186,0.45702866,0.45893833,0.44905752,0.50430036,0.54906434,0.7591034,1.1520951,3.046731,6.5163846,4.0872927,2.1015499,1.6096852,1.3433115,1.2535074,1.1933185,1.2447493,1.3896873,1.6525224,2.2495983
6.4840406148424545,1.8090022085106758,0.023822792426032392,7.651373769375136,0.5421336,0.4677258,0.4527507,0.4632076,0.50425094,0.5933448,0.74500704,1.2003609,3.252066,6.4436445,4.02249,2.057864,1.5889384,1.3574337,1.1947525,1.2114964,1.2642434,1.3679727,1.6511016,2.2358932
6.4840406148424545,1.8090022085106758,0.023822792426032392,7.651373769375136,0.5421336,0.4677258,0.4527507,0.4632076,0.50425094,0.5933448,0.74500704,1.2003609,3.252066,6.4436445,4.02249,2.057864,1.5889384,1.3574337,1.1947525,1.2114964,1.2642434,1.3679727,1.6511016,2.2358932
6.539547310802817,1.8114711140267634,0.00729274608326101,7.893276886586424,0.53520703,0.48602372,0.46041876,0.49440184,0.50448483,0.59012324,0.7975223,1.2396128,3.4091036,6.346886,3.9501495,2.0691433,1.5577294,1.2994356,1.2076708,1.1975254,1.2453192,1.3551768,1.6592029,2.243229
6.539547310802817,1.8114711140267634,0.00729274608326101,7.893276886586424,0.53520703,0.48602372,0.46041876,0.49440184,0.50448483,0.59012324,0.7975223,1.2396128,3.4091036,6.346886,3.9501495,2.0691433,1.5577294,1.2994356,1.2076708,1.1975254,1.2453192,1.3551768,1.6592029,2.243229
6.539547310802817,1.8114711140267634,0.00729274608326101,7.893276886586424,0.53520703,0.48602372,0.46041876,0.49440184,0.50448483,0.59012324,0.7975223,1.2396128,3.4091036,6.346886,3.9501495,2.0691433,1.5577294,1.2994356,1.2076708,1.1975254,1.2453192,1.3551768,1.6592029,2.243229
6.603917142851961,1.8130326297687436,0.007514629742016049,7.8900298086534235,0.54939616,0.50409687,0.4992437,0.49097076,0.55295414,0.61351407,0.80981857,1.244872,3.489323,6.2980547,3.9010315,2.0157938,1.531703,1.3188566,1.213174,1.1557273,1.1999176,1.3637106,1.6511726,2.1853576
6.603917142851961,1.8130326297687436,0.007514629742016049,7.8900298086534235,0.54939616,0.50409687,0.4992437,0.49097076,0.55295414,0.61351407,0.80981857,1.244872,3.489323,6.2980547,3.9010315,2.0157938,1.531703,1.3188566,1.213174,1.1557273,1.1999176,1.3637106,1.6511726,2.1853576
6.665071804797973,1.8134148673367165,0.008266105753325762,7.879032598731818,0.54828036,0.49515763,0.5005151,0.5030668,0.55623883,0.6529372,0.861487,1.3008628,3.6042738,6.260172,3.8732858,2.0016015,1.496774,1.2976189,1.1908814,1.1700072,1.1953664,1.3623184,1.6051536,2.2079363
6.665071804797973,1.8134148673367165,0.008266105753325762,7.879032598731818,0.54828036,0.49515763,0.5005151,0.5030668,0.55623883,0.6529372,0.861487,1.3008628,3.6042738,6.260172,3.8732858,2.0016015,1.496774,1.2976189,1.1908814,1.1700072,1.1953664,1.3623184,1.6051536,2.2079363
6.665071804797973,1.8134148673367165,0.008266105753325762,7.879032598731818,0.54828036,0.49515763,0.5005151,0.5030668,0.55623883,0.6529372,0.861487,1.3008628,3.6042738,6.260172,3.8732858,2.0016015,1.496774,1.2976189,1.1908814,1.1700072,1.1953664,1.3623184,1.6051536,2.2079363
6.722795641173151,1.8131792240097382,-0.006823833197692137,7.900139026375237,0.5942977,0.5595177,0.5119031,0.49848327,0.55479115,0.63790286,0.8483015,1.3297465,3.7023757,6.2220173,3.8327694,1.9425899,1.4880215,1.2888436,1.1466994,1.143714,1.1869822,1.2856727,1.6083021,2.1651447
6.722795641173151,1.8131792240097382,-0.006823833197692137,7.900139026375237,0.5942977,0.5595177,0.5119031,0.49848327,0.55479115,0.63790286,0.8483015,1.3297465,3.7023757,6.2220173,3.8327694,1.9425899,1.4880215,1.2888436,1.1466994,1.143714,1.1869822,1.2856727,1.6083021,2.1651447
6.778778310989688,1.8123229139151682,-0.005531230665506222,7.919055160992592,0.60892457,0.5484435,0.4905904,0.5631848,0.5424122,0.66186917,0.8501706,1.3526913,3.7938592,6.110892,3.8049111,1.9669608,1.4746373,1.256785,1.1409997,1.1568047,1.1851269,1.2970728,1.560325,2.1677368
6.778778310989688,1.8123229139151682,-0.005531230665506222,7.919055160992592,0.60892457,0.5484435,0.4905904,0.5631848,0.5424122,0.66186917,0.8501706,1.3526913,3.7938592,6.110892,3.8049111,1.9669608,1.4746373,1.256785,1.1409997,1.1568047,1.1851269,1.2970728,1.560325,2.1677368
6.778778310989688,1.8123229139151682,-0.005531230665506222,7.919055160992592,0.60892457,0.5484435,0.4905904,0.5631848,0.5424122,0.66186917,0.8501706,1.3526913,3.7938592,6.110892,3.8049111,1.9669608,1.4746373,1.256785,1.1409997,1.1568047,1.1851269,1.2970728,1.560325,2.1677368
6.832998466841084,1.811293331980421,-0.004281084420939483,7.937349984083813,0.61400545,0.5512808,0.5689422,0.532215,0.5848209,0.6990657,0.90947163,1.3962177,3.9128754,6.0769725,3.774672,1.8940872,1.4579824,1.2559154,1.1428714,1.1148175,1.1441498,1.3209674,1.5603478,2.0897026
6.832998466841084,1.811293331980421,-0.004281084420939483,7.937349984083813,0.61400545,0.5512808,0.5689422,0.532215,0.5848209,0.6990657,0.90947163,1.3962177,3.9128754,6.0769725,3.774672,1.8940872,1.4579824,1.2559154,1.1428714,1.1148175,1.1441498,1.3209674,1.5603478,2.0897026
6.885510372556626,1.8097362408563349,-0.018396686703469407,7.7307801945833745,0.6523171,0.54691905,0.54979587,0.5548393,0.62454677,0.70327795,0.87854403,1.4391404,3.8870385,6.009579,3.804324,1.9027052,1.4350489,1.2466744,1.1603754,1.0907938,1.1496363,1.2607245,1.5547699,2.0894625
6.885510372556626,1.8097362408563349,-0.018396686703469407,7.7307801945833745,0.6523171,0.54691905,0.54979587,0.5548393,0.62454677,0.70327795,0.87854403,1.4391404,3.8870385,6.009579,3.804324,1.9027052,1.4350489,1.2466744,1.1603754,1.0907938,1.1496363,1.2607245,1.5547699,2.0894625
6.885510372556626,1.8097362408563349,-0.018396686703469407,7.7307801945833745,0.6523171,0.54691905,0.54979587,0.5548393,0.62454677,0.70327795,0.87854403,1.4391404,3.8870385,6.009579,3.804324,1.9027052,1.4350489,1.2466744,1.1603754,1.0907938,1.1496363,1.2607245,1.5547699,2.0894625
6.925702949269346,1.8073795041327625,-0.016599573113212314,7.757079417855429,0.648128,0.59806585,0.5425613,0.5379631,0.5879617,0.6836963,0.9494363,1.4431901,3.9415822,5.9317703,3.6894636,1.9029286,1.4410008,1.2142919,1.1065338,1.0999233,1.151337,1.25738,1.5102124,2.0597296
6.925702949269346,1.8073795041327625,-0.016599573113212314,7.757079417855429,0.648128,0.59806585,0.5425613,0.5379631,0.5879617,0.6836963,0.9494363,1.4431901,3.9415822,5.9317703,3.6894636,1.9029286,1.4410008,1.2142919,1.1065338,1.0999233,1.151337,1.25738,1.5102124,2.0597296
6.965234909072826,1.8047041564245576,-0.02986862160894262,7.562898220356937,0.65979916,0.5884582,0.5545446,0.5994287,0.6248833,0.7721075,0.9407643,1.5071718,3.9584258,5.826629,3.652623,1.8516606,1.3985268,1.2098745,1.1032314,1.1200396,1.1253903,1.2648335,1.504356,2.003251
6.965234909072826,1.8047041564245576,-0.02986862160894262,7.562898220356937,0.65979916,0.5884582,0.5545446,0.5994287,0.6248833,0.7721075,0.9407643,1.5071718,3.9584258,5.826629,3.652623,1.8516606,1.3985268,1.2098745,1.1032314,1.1200396,1.1253903,1.2648335,1.504356,2.003251
6.965234909072826,1.8047041564245576,-0.02986862160894262,7.562898220356937,0.65979916,0.5884582,0.5545446,0.5994287,0.6248833,0.7721075,0.9407643,1.5071718,3.9584258,5.826629,3.652623,1.8516606,1.3985268,1.2098745,1.1032314,1.1200396,1.1253903,1.2648335,1.504356,2.003251
6.993653796608151,1.8015826966155752,-0.027820176451397532,7.592875466564914,0.6991533,0.60638225,0.60629654,0.5817525,0.6544833,0.7550415,0.94462746,1.4763618,3.9258873,5.7378488,3.5715823,1.8345897,1.4086031,1.1894975,1.102121,1.0595388,1.10712,1.1957048,1.4528476,1.9926372
6.993653796608151,1.8015826966155752,-0.027820176451397532,7.592875466564914,0.6991533,0.60638225,0.60629654,0.5817525,0.6544833,0.7550415,0.94462746,1.4763618,3.9258873,5.7378488,3.5715823,1.8345897,1.4086031,1.1894975,1.102121,1.0595388,1.10712,1.1957048,1.4528476,1.9926372
7.022146787684429,1.7984266088549954,-0.02591602516241976,7.620741095184101,0.6906304,0.65276206,0.59022737,0.6114069,0.64296436,0.7353731,0.9851585,1.5300086,3.9377007,5.7253313,3.4797711,1.8612137,1.3892869,1.198035,1.1069326,1.0489359,1.0879574,1.2022771,1.4574486,1.941624
7.022146787684429,1.7984266088549954,-0.02591602516241976,7.620741095184101,0.6906304,0.65276206,0.59022737,0.6114069,0.64296436,0.7353731,0.9851585,1.5300086,3.9377007,5.7253313,3.4797711,1.8612137,1.3892869,1.198035,1.1069326,1.0489359,1.0879574,1.2022771,1.4574486,1.941624
7.022146787684429,1.7984266088549954,-0.02591602516241976,7.620741095184101,0.6906304,0.65276206,0.59022737,0.6114069,0.64296436,0.7353731,0.9851585,1.5300086,3.9377007,5.7253313,3.4797711,1.8612137,1.3892869,1.198035,1.1069326,1.0489359,1.0879574,1.2022771,1.4574486,1.941624
7.050609937273449,1.795014711395581,-0.03835487308966737,7.438709174297551,0.7113983,0.6354423,0.59133244,0.63258415,0.68462473,0.80335116,0.9983283,1.5486263,3.9480658,5.6293707,3.4217792,1.8730844,1.4008882,1.1479584,1.058644,1.0649627,1.034262,1.2024122,1.3927956,1.8942428
7.050609937273449,1.795014711395581,-0.03835487308966737,7.438709174297551,0.7113983,0.6354423,0.59133244,0.63258415,0.68462473,0.80335116,0.9983283,1.5486263,3.9480658,5.6293707,3.4217792,1.8730844,1.4008882,1.1479584,1.058644,1.0649627,1.034262,1.2024122,1.3927956,1.8942428
7.069064060023125,1.7917105762941536,-0.03650148721666465,7.4658318943902735,0.74384,0.6498344,0.63204396,0.65465844,0.70135546,0.8040207,1.0565765,1.5897201,3.9930472,5.5703745,3.3498037,1.7884139,1.3642017,1.141167,1.0394415,0.99701315,1.063424,1.1671051,1.3827505,1.8431729
7.069064060023125,1.7917105762941536,-0.03650148721666465,7.4658318943902735,0.74384,0.6498344,0.63204396,0.65465844,0.70135546,0.8040207,1.0565765,1.5897201,3.9930472,5.5703745,3.3498037,1.7884139,1.3642017,1.141167,1.0394415,0.99701315,1.063424,1.1671051,1.3827505,1.8431729
7.069064060023125,1.7917105762941536,-0.03650148721666465,7.4658318943902735,0.74384,0.6498344,0.63204396,0.65465844,0.70135546,0.8040207,1.0565765,1.5897201,3.9930472,5.5703745,3.3498037,1.7884139,1.3642017,1.141167,1.0394415,0.99701315,1.063424,1.1671051,1.3827505,1.8431729
7.087930363994966,1.7882522173241704,-0.034716228002842804,7.491957638982788,0.754207,0.6531118,0.65589035,0.6456497,0.7034893,0.8154688,1.0544357,1.6048096,3.9938018,5.448739,3.238125,1.8075424,1.3696512,1.142664,1.0373187,0.9988623,1.0455563,1.1481365,1.351664,1.8622423
7.087930363994966,1.7882522173241704,-0.034716228002842804,7.491957638982788,0.754207,0.6531118,0.65589035,0.6456497,0.7034893,0.8154688,1.0544357,1.6048096,3.9938018,5.448739,3.238125,1.8075424,1.3696512,1.142664,1.0373187,0.9988623,1.0455563,1.1481365,1.351664,1.8622423
7.107141862133493,1.784981279031658,-0.046772637967610456,7.3155223712057005,0.74963224,0.7033149,0.6638253,0.6631231,0.686064,0.85034305,1.0469488,1.6580155,4.000268,5.424237,3.1641862,1.804359,1.346315,1.1100581,1.0109007,0.9975168,1.0055745,1.145961,1.342458,1.7920974
7.107141862133493,1.784981279031658,-0.046772637967610456,7.3155223712057005,0.74963224,0.7033149,0.6638253,0.6631231,0.686064,0.85034305,1.0469488,1.6580155,4.000268,5.424237,3.1641862,1.804359,1.346315,1.1100581,1.0109007,0.9975168,1.0055745,1.145961,1.342458,1.7920974
7.107141862133493,1.784981279031658,-0.046772637967610456,7.3155223712057005,0.74963224,0.7033149,0.6638253,0.6631231,0.686064,0.85034305,1.0469488,1.6580155,4.000268,5.424237,3.1641862,1.804359,1.346315,1.1100581,1.0109007,0.9975168,1.0055745,1.145961,1.342458,1.7920974
7.117050346909403,1.7812857881572683,-0.044976014489317595,7.341814422107547,0.79584277,0.6975847,0.6435394,0.6927015,0.74661887,0.8500806,1.0923172,1.6240512,4.00859,5.3755503,3.098067,1.7533035,1.3028837,1.0959207,1.0061928,0.9850582,1.0165716,1.0881659,1.3096771,1.7457228
