timestamp,curr_x,curr_y,v_curr,yaw,pp_steering,pp_speed,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19
1773542958.5534868,-8.78035796474257,-0.1853023765950463,4.78472490985498,-0.03813193391439931,-0.013529936226811682,4.924616217300167,1.138837,0.94454867,0.85289437,0.8039729,0.7930616,0.8961965,0.999649,1.2987432,2.0024474,4.8974376,10.296965,2.7003407,1.588205,1.1958048,1.0052184,0.9009792,0.90692365,0.89782107,1.0123823,1.2047656
1773542958.558443,-8.732500274684853,-0.1867801660844019,4.791376747207286,-0.04003885330970228,-0.012621405373278905,4.932380299314439,1.1422229,0.942764,0.8536735,0.8041752,0.79757464,0.893138,1.0073131,1.3042045,1.9522017,4.8032064,10.682598,2.6991112,1.6454057,1.2032143,1.0075297,0.96855575,0.89193314,0.90726656,1.0068923,1.2086083
1773542958.5615125,-8.732500274684853,-0.1867801660844019,4.791376747207286,-0.04003885330970228,-0.012621405373278905,4.932380299314439,1.1422229,0.942764,0.8536735,0.8041752,0.79757464,0.893138,1.0073131,1.3042045,1.9522017,4.8032064,10.682598,2.6991112,1.6454057,1.2032143,1.0075297,0.96855575,0.89193314,0.90726656,1.0068923,1.2086083
1773542958.5655339,-8.732500274684853,-0.1867801660844019,4.791376747207286,-0.04003885330970228,-0.012621405373278905,4.932380299314439,1.1422229,0.942764,0.8536735,0.8041752,0.79757464,0.893138,1.0073131,1.3042045,1.9522017,4.8032064,10.682598,2.6991112,1.6454057,1.2032143,1.0075297,0.96855575,0.89193314,0.90726656,1.0068923,1.2086083
1773542958.569508,-8.684578151086887,-0.18833325530076114,4.798081461360589,-0.041781511871802374,-0.011837698358115035,4.939298695056577,1.1476955,0.9460959,0.8474164,0.7879182,0.81109476,0.8520977,0.98018837,1.2927861,1.9445333,4.8019953,10.752593,2.696459,1.6561751,1.200572,1.0091953,0.961503,0.88969743,0.94687116,1.0063025,1.2214248
1773542958.5735464,-8.684578151086887,-0.18833325530076114,4.798081461360589,-0.041781511871802374,-0.011837698358115035,4.939298695056577,1.1476955,0.9460959,0.8474164,0.7879182,0.81109476,0.8520977,0.98018837,1.2927861,1.9445333,4.8019953,10.752593,2.696459,1.6561751,1.200572,1.0091953,0.961503,0.88969743,0.94687116,1.0063025,1.2214248
1773542958.5781531,-8.636592292990999,-0.18998802288827898,4.804796337718016,-0.043689175556167706,-0.010997474921529653,4.946795695700591,1.1561102,0.9580425,0.84665257,0.8090108,0.80893844,0.8577684,1.007055,1.2910602,1.9430097,4.705166,11.207116,2.7516184,1.6414514,1.2028284,1.037508,0.9409657,0.8896367,0.9659571,1.0022261,1.1856767
1773542958.5814996,-8.636592292990999,-0.18998802288827898,4.804796337718016,-0.043689175556167706,-0.010997474921529653,4.946795695700591,1.1561102,0.9580425,0.84665257,0.8090108,0.80893844,0.8577684,1.007055,1.2910602,1.9430097,4.705166,11.207116,2.7516184,1.6414514,1.2028284,1.037508,0.9409657,0.8896367,0.9659571,1.0022261,1.1856767
1773542958.5855274,-8.636592292990999,-0.18998802288827898,4.804796337718016,-0.043689175556167706,-0.010997474921529653,4.946795695700591,1.1561102,0.9580425,0.84665257,0.8090108,0.80893844,0.8577684,1.007055,1.2910602,1.9430097,4.705166,11.207116,2.7516184,1.6414514,1.2028284,1.037508,0.9409657,0.8896367,0.9659571,1.0022261,1.1856767
1773542958.5896282,-8.588541730140673,-0.19171858787921264,4.811548396151898,-0.04543298241775885,-0.010276145293847811,4.953470114808839,1.1312511,0.9566201,0.84713835,0.799792,0.8019616,0.84725314,1.0046022,1.2996157,1.8967606,4.650933,11.244171,2.7395968,1.6559803,1.2565783,1.0481594,0.9373593,0.89906543,0.9650935,1.0052698,1.2027035
1773542958.5935163,-8.588541730140673,-0.19171858787921264,4.811548396151898,-0.04543298241775885,-0.010276145293847811,4.953470114808839,1.1312511,0.9566201,0.84713835,0.799792,0.8019616,0.84725314,1.0046022,1.2996157,1.8967606,4.650933,11.244171,2.7395968,1.6559803,1.2565783,1.0481594,0.9373593,0.89906543,0.9650935,1.0052698,1.2027035
1773542958.5984566,-8.540427404655746,-0.19355132203470216,4.818296779356251,-0.04734210839695608,-0.009633053402158344,4.960702650852764,1.1473639,0.95178634,0.83902717,0.79453707,0.80657864,0.8483509,0.98407453,1.2435158,1.8942282,4.5425115,11.706954,2.8071873,1.6566669,1.2495344,1.0539644,0.9409532,0.899441,0.93639225,1.0055375,1.1939325
1773542958.6014802,-8.540427404655746,-0.19355132203470216,4.818296779356251,-0.04734210839695608,-0.009633053402158344,4.960702650852764,1.1473639,0.95178634,0.83902717,0.79453707,0.80657864,0.8483509,0.98407453,1.2435158,1.8942282,4.5425115,11.706954,2.8071873,1.6566669,1.2495344,1.0539644,0.9409532,0.899441,0.93639225,1.0055375,1.1939325
1773542958.6055338,-8.540427404655746,-0.19355132203470216,4.818296779356251,-0.04734210839695608,-0.009633053402158344,4.960702650852764,1.1473639,0.95178634,0.83902717,0.79453707,0.80657864,0.8483509,0.98407453,1.2435158,1.8942282,4.5425115,11.706954,2.8071873,1.6566669,1.2495344,1.0539644,0.9409532,0.899441,0.93639225,1.0055375,1.1939325
1773542958.6094892,-8.49224839396164,-0.19546035494886427,4.825068167534673,-0.04908772951028542,-0.008851621664659758,4.967135519503924,1.1525098,0.92621905,0.8361001,0.8195717,0.7782619,0.8395374,0.97898,1.2572043,1.9153006,4.491889,12.252783,2.845602,1.648854,1.2545471,1.0493076,0.94401026,0.9002334,0.9570154,1.0119706,1.1751137
1773542958.6135132,-8.49224839396164,-0.19546035494886427,4.825068167534673,-0.04908772951028542,-0.008851621664659758,4.967135519503924,1.1525098,0.92621905,0.8361001,0.8195717,0.7782619,0.8395374,0.97898,1.2572043,1.9153006,4.491889,12.252783,2.845602,1.648854,1.2545471,1.0493076,0.94401026,0.9002334,0.9570154,1.0119706,1.1751137
1773542958.6183984,-8.44400586877872,-0.19747205554804886,4.831823465835529,-0.05099896978033971,-0.008013450559154594,4.9706824979543125,1.1337883,0.9332225,0.85177374,0.79999876,0.8001232,0.83940446,1.0081631,1.2520598,1.8919939,4.4244294,12.292053,2.8381977,1.7039677,1.2589145,1.0489185,0.94737506,0.8901513,0.9433077,1.0082641,1.218605
1773542958.6215687,-8.44400586877872,-0.19747205554804886,4.831823465835529,-0.05099896978033971,-0.008013450559154594,4.9706824979543125,1.1337883,0.9332225,0.85177374,0.79999876,0.8001232,0.83940446,1.0081631,1.2520598,1.8919939,4.4244294,12.292053,2.8381977,1.7039677,1.2589145,1.0489185,0.94737506,0.8901513,0.9433077,1.0082641,1.218605
1773542958.62549,-8.44400586877872,-0.19747205554804886,4.831823465835529,-0.05099896978033971,-0.008013450559154594,4.9706824979543125,1.1337883,0.9332225,0.85177374,0.79999876,0.8001232,0.83940446,1.0081631,1.2520598,1.8919939,4.4244294,12.292053,2.8381977,1.7039677,1.2589145,1.0489185,0.94737506,0.8901513,0.9433077,1.0082641,1.218605
1773542958.6295226,-8.395699753128905,-0.19956052419168685,4.838426218663704,-0.05274733866037476,-0.0072942122779447284,4.973313857519714,1.1544509,0.9545175,0.8569728,0.810846,0.7936978,0.8570365,1.0177655,1.2340957,1.8574973,4.3470206,12.902326,2.8313656,1.7121344,1.2476028,1.0528821,0.95633215,0.895238,0.9539232,1.0631597,1.2124956
1773542958.6334972,-8.395699753128905,-0.19956052419168685,4.838426218663704,-0.05274733866037476,-0.0072942122779447284,4.973313857519714,1.1544509,0.9545175,0.8569728,0.810846,0.7936978,0.8570365,1.0177655,1.2340957,1.8574973,4.3470206,12.902326,2.8313656,1.7121344,1.2476028,1.0528821,0.95633215,0.895238,0.9539232,1.0631597,1.2124956
1773542958.6383648,-8.347333054552745,-0.2017520796746822,4.844840123557622,-0.05466282686058602,-0.0061441118486909654,4.9775215420169845,1.1638494,0.9248793,0.846561,0.79426754,0.79209393,0.8425503,1.0072644,1.2452161,1.8444816,4.3438673,12.963067,2.895681,1.7006444,1.2448512,1.0322646,0.95779854,0.8964235,0.9528357,1.0366503,1.205661
1773542958.6414928,-8.347333054552745,-0.2017520796746822,4.844840123557622,-0.05466282686058602,-0.0061441118486909654,4.9775215420169845,1.1638494,0.9248793,0.846561,0.79426754,0.79209393,0.8425503,1.0072644,1.2452161,1.8444816,4.3438673,12.963067,2.895681,1.7006444,1.2448512,1.0322646,0.95779854,0.8964235,0.9528357,1.0366503,1.205661
1773542958.6455011,-8.347333054552745,-0.2017520796746822,4.844840123557622,-0.05466282686058602,-0.0061441118486909654,4.9775215420169845,1.1638494,0.9248793,0.846561,0.79426754,0.79209393,0.8425503,1.0072644,1.2452161,1.8444816,4.3438673,12.963067,2.895681,1.7006444,1.2448512,1.0322646,0.95779854,0.8964235,0.9528357,1.0366503,1.205661
1773542958.6495123,-8.298906228459037,-0.2040207755390696,4.851149119180878,-0.056416481204850016,-0.005364396288429122,4.980374159920381,1.1380905,0.94994074,0.8645074,0.79426306,0.8151051,0.8671276,0.95909494,1.2447569,1.8515253,4.2551255,13.597936,2.9064093,1.6959304,1.2424394,1.0419353,0.96367556,0.8966399,0.95354456,1.0418159,1.2109734
1773542958.653529,-8.298906228459037,-0.2040207755390696,4.851149119180878,-0.056416481204850016,-0.005364396288429122,4.980374159920381,1.1380905,0.94994074,0.8645074,0.79426306,0.8151051,0.8671276,0.95909494,1.2447569,1.8515253,4.2551255,13.597936,2.9064093,1.6959304,1.2424394,1.0419353,0.96367556,0.8966399,0.95354456,1.0418159,1.2109734
1773542958.6583517,-8.250422020049376,-0.20639298701515246,4.857293778252166,-0.05833826774959787,-0.004526848792227338,4.983438358077217,1.133529,0.9484274,0.7962456,0.8013582,0.80364376,0.84667444,0.95606387,1.2494646,1.8644159,4.1996603,14.316871,2.9426198,1.7141356,1.251317,1.0570537,0.9337648,0.8996018,0.9580444,1.0337766,1.1999913
1773542958.661494,-8.250422020049376,-0.20639298701515246,4.857293778252166,-0.05833826774959787,-0.004526848792227338,4.983438358077217,1.133529,0.9484274,0.7962456,0.8013582,0.80364376,0.84667444,0.95606387,1.2494646,1.8644159,4.1996603,14.316871,2.9426198,1.7141356,1.251317,1.0570537,0.9337648,0.8996018,0.9580444,1.0337766,1.1999913
1773542958.6655354,-8.250422020049376,-0.20639298701515246,4.857293778252166,-0.05833826774959787,-0.004526848792227338,4.983438358077217,1.133529,0.9484274,0.7962456,0.8013582,0.80364376,0.84667444,0.95606387,1.2494646,1.8644159,4.1996603,14.316871,2.9426198,1.7141356,1.251317,1.0570537,0.9337648,0.8996018,0.9580444,1.0337766,1.1999913
1773542958.6694977,-8.201880876263502,-0.20884274476583925,4.863291959382378,-0.06009864742166053,-0.003807641004343483,4.98606960608167,1.1502023,0.9338634,0.7915605,0.79386073,0.8058108,0.83668625,0.94269145,1.2106448,1.8194039,4.1462007,14.34371,2.9608529,1.7615614,1.2370526,1.0447003,0.96518326,0.9446334,0.92552096,1.0406471,1.2074894
1773542958.6735072,-8.201880876263502,-0.20884274476583925,4.863291959382378,-0.06009864742166053,-0.003807641004343483,4.98606960608167,1.1502023,0.9338634,0.7915605,0.79386073,0.8058108,0.83668625,0.94269145,1.2106448,1.8194039,4.1462007,14.34371,2.9608529,1.7615614,1.2370526,1.0447003,0.96518326,0.9446334,0.92552096,1.0406471,1.2074894
1773542958.6783347,-8.153285827495214,-0.2113964565293803,4.869130039962571,-0.06202793619967942,-0.002145706759729264,4.988574767960194,1.1587496,0.90114677,0.80583584,0.79278564,0.8253781,0.8467238,0.96201193,1.1899881,1.807602,4.0465913,15.13963,3.0061905,1.762769,1.29661,1.0467395,0.9421957,0.95527804,0.9485609,1.0503614,1.1964426
1773542958.6815195,-8.153285827495214,-0.2113964565293803,4.869130039962571,-0.06202793619967942,-0.002145706759729264,4.988574767960194,1.1587496,0.90114677,0.80583584,0.79278564,0.8253781,0.8467238,0.96201193,1.1899881,1.807602,4.0465913,15.13963,3.0061905,1.762769,1.29661,1.0467395,0.9421957,0.95527804,0.9485609,1.0503614,1.1964426
1773542958.6854937,-8.153285827495214,-0.2113964565293803,4.869130039962571,-0.06202793619967942,-0.002145706759729264,4.988574767960194,1.1587496,0.90114677,0.80583584,0.79278564,0.8253781,0.8467238,0.96201193,1.1899881,1.807602,4.0465913,15.13963,3.0061905,1.762769,1.29661,1.0467395,0.9421957,0.95527804,0.9485609,1.0503614,1.1964426
1773542958.6895082,-8.104637265484733,-0.21402812894000228,4.874809646941684,-0.06379599840533362,-0.0013650823747025503,4.983049772930096,1.149247,0.91977173,0.78697777,0.7387645,0.8013942,0.8763634,0.96061456,1.2011442,1.7905693,4.0432105,15.202543,3.0042799,1.7745711,1.2988888,1.0411403,0.9602388,0.9471314,0.9422805,1.0572999,1.2105598
1773542958.6935067,-8.104637265484733,-0.21402812894000228,4.874809646941684,-0.06379599840533362,-0.0013650823747025503,4.983049772930096,1.149247,0.91977173,0.78697777,0.7387645,0.8013942,0.8763634,0.96061456,1.2011442,1.7905693,4.0432105,15.202543,3.0042799,1.7745711,1.2988888,1.0411403,0.9602388,0.9471314,0.9422805,1.0572999,1.2105598
1773542958.6984527,-8.055940241194545,-0.21676411637554646,4.879956469526109,-0.06573454715335394,-0.0005255308161620689,4.977053389496261,1.1465303,0.9021544,0.8176298,0.7548414,0.7287937,0.8675094,0.9461573,1.1924623,1.7585595,3.9655828,16.114798,3.0668752,1.7422177,1.3049158,1.0982857,0.9488554,0.9473277,0.95211416,1.0283755,1.2585785
1773542958.7015076,-8.055940241194545,-0.21676411637554646,4.879956469526109,-0.06573454715335394,-0.0005255308161620689,4.977053389496261,1.1465303,0.9021544,0.8176298,0.7548414,0.7287937,0.8675094,0.9461573,1.1924623,1.7585595,3.9655828,16.114798,3.0668752,1.7422177,1.3049158,1.0982857,0.9488554,0.9473277,0.95211416,1.0283755,1.2585785
1773542958.705505,-8.055940241194545,-0.21676411637554646,4.879956469526109,-0.06573454715335394,-0.0005255308161620689,4.977053389496261,1.1465303,0.9021544,0.8176298,0.7548414,0.7287937,0.8675094,0.9461573,1.1924623,1.7585595,3.9655828,16.114798,3.0668752,1.7422177,1.3049158,1.0982857,0.9488554,0.9473277,0.95211416,1.0283755,1.2585785
1773542958.7094903,-8.00719876463371,-0.2195781566266477,4.884573417416614,-0.06751389133671395,0.0001966422868773842,4.971730910101133,1.1444055,0.8900385,0.80297345,0.754338,0.7490636,0.8024219,0.94086313,1.212943,1.7482307,3.8821356,16.140347,3.0409513,1.809468,1.303347,1.1080822,0.94349533,0.96863055,0.95315087,1.0476698,1.2452201
1773542958.7135017,-8.00719876463371,-0.2195781566266477,4.884573417416614,-0.06751389133671395,0.0001966422868773842,4.971730910101133,1.1444055,0.8900385,0.80297345,0.754338,0.7490636,0.8024219,0.94086313,1.212943,1.7482307,3.8821356,16.140347,3.0409513,1.809468,1.303347,1.1080822,0.94349533,0.96863055,0.95315087,1.0476698,1.2452201
1773542958.7184012,-7.958419544960635,-0.22249662823190708,4.888717746635014,-0.06946720200974468,0.0023408526117385977,4.9659455979912,1.1485262,0.9012052,0.8048454,0.7418457,0.7523196,0.8065986,0.9493821,1.1898876,1.7414899,3.8606231,20.945833,3.1045122,1.7921585,1.3076789,1.076472,0.98615474,0.9491798,0.95606333,1.0627059,1.2314268
1773542958.7214944,-7.958419544960635,-0.22249662823190708,4.888717746635014,-0.06946720200974468,0.0023408526117385977,4.9659455979912,1.1485262,0.9012052,0.8048454,0.7418457,0.7523196,0.8065986,0.9493821,1.1898876,1.7414899,3.8606231,20.945833,3.1045122,1.7921585,1.3076789,1.076472,0.98615474,0.9491798,0.95606333,1.0627059,1.2314268
1773542958.725522,-7.958419544960635,-0.22249662823190708,4.888717746635014,-0.06946720200974468,0.0023408526117385977,4.9659455979912,1.1485262,0.9012052,0.8048454,0.7418457,0.7523196,0.8065986,0.9493821,1.1898876,1.7414899,3.8606231,20.945833,3.1045122,1.7921585,1.3076789,1.076472,0.98615474,0.9491798,0.95606333,1.0627059,1.2314268
1773542958.7295089,-7.9096059040792275,-0.22549319374586133,4.892389936800502,-0.07126235334759758,0.0031297263272795084,4.960809053849797,1.1491586,0.90124387,0.79546183,0.75565034,0.76903224,0.81616247,0.94530797,1.1994191,1.7392542,3.8003829,22.329361,3.1590443,1.806439,1.3027718,1.0907,1.0199538,0.9446042,0.94708186,1.0517312,1.2579808
1773542958.7334983,-7.9096059040792275,-0.22549319374586133,4.892389936800502,-0.07126235334759758,0.0031297263272795084,4.960809053849797,1.1491586,0.90124387,0.79546183,0.75565034,0.76903224,0.81616247,0.94530797,1.1994191,1.7392542,3.8003829,22.329361,3.1590443,1.806439,1.3027718,1.0907,1.0199538,0.9446042,0.94708186,1.0517312,1.2579808
1773542958.73841,-7.860764100917076,-0.22859437930243004,4.895643274230389,-0.07323321378205018,0.003980492285961446,4.955225292846692,1.1374083,0.8904907,0.8079727,0.7356947,0.7465314,0.7859255,0.9519708,1.153216,1.6874937,3.7972515,22.3807,3.1342952,1.802298,1.3377678,1.0997686,0.9909782,0.95642793,0.94061315,1.0457939,1.2431136
1773542958.7415047,-7.860764100917076,-0.22859437930243004,4.895643274230389,-0.07323321378205018,0.003980492285961446,4.955225292846692,1.1374083,0.8904907,0.8079727,0.7356947,0.7465314,0.7859255,0.9519708,1.153216,1.6874937,3.7972515,22.3807,3.1342952,1.802298,1.3377678,1.0997686,0.9909782,0.95642793,0.94061315,1.0457939,1.2431136
1773542958.7455115,-7.860764100917076,-0.22859437930243004,4.895643274230389,-0.07323321378205018,0.003980492285961446,4.955225292846692,1.1374083,0.8904907,0.8079727,0.7356947,0.7465314,0.7859255,0.9519708,1.153216,1.6874937,3.7972515,22.3807,3.1342952,1.802298,1.3377678,1.0997686,0.9909782,0.95642793,0.94061315,1.0457939,1.2431136
1773542958.7495205,-7.811895144312444,-0.23174786886096901,4.8984764075290075,-0.07472981497188447,0.0045529307186844515,4.951258494837096,1.088801,0.8964704,0.7979525,0.7519004,0.7565138,0.81189483,0.8899869,1.1444281,1.7069706,3.6912773,30.00571,3.20507,1.8459147,1.3532491,1.075315,1.0018001,0.9488949,0.9417398,1.0643328,1.2395592
1773542958.753522,-7.811895144312444,-0.23174786886096901,4.8984764075290075,-0.07472981497188447,0.0045529307186844515,4.951258494837096,1.088801,0.8964704,0.7979525,0.7519004,0.7565138,0.81189483,0.8899869,1.1444281,1.7069706,3.6912773,30.00571,3.20507,1.8459147,1.3532491,1.075315,1.0018001,0.9488949,0.9417398,1.0643328,1.2395592
1773542958.758641,-7.762999623713607,-0.2349045506347532,4.900986203603704,-0.07526542332033895,0.00642353375530504,4.950322428073936,1.1076438,0.8994818,0.7997603,0.76080364,0.752363,0.789303,0.90472746,1.1621852,1.7017174,3.693877,30.000832,3.195924,1.837807,1.3628571,1.0998508,0.9962454,0.9346436,0.9980986,1.0602263,1.2580115
1773542958.7616704,-7.762999623713607,-0.2349045506347532,4.900986203603704,-0.07526542332033895,0.00642353375530504,4.950322428073936,1.1076438,0.8994818,0.7997603,0.76080364,0.752363,0.789303,0.90472746,1.1621852,1.7017174,3.693877,30.000832,3.195924,1.837807,1.3628571,1.0998508,0.9962454,0.9346436,0.9980986,1.0602263,1.2580115
1773542958.765542,-7.762999623713607,-0.2349045506347532,4.900986203603704,-0.07526542332033895,0.00642353375530504,4.950322428073936,1.1076438,0.8994818,0.7997603,0.76080364,0.752363,0.789303,0.90472746,1.1621852,1.7017174,3.693877,30.000832,3.195924,1.837807,1.3628571,1.0998508,0.9962454,0.9346436,0.9980986,1.0602263,1.2580115
1773542958.769499,-7.714081730284531,-0.23809140628788142,4.903332150584758,-0.07533817331524631,0.006287198833417515,4.950758410876462,1.0779179,0.88709027,0.79989123,0.7629487,0.75826144,0.8099592,0.88989264,1.149807,1.7128221,3.6389673,29.990961,3.223361,1.8539978,1.3590885,1.1163157,0.9954658,0.9578805,1.0000876,1.0383884,1.2421482
1773542958.773465,-7.714081730284531,-0.23809140628788142,4.903332150584758,-0.07533817331524631,0.006287198833417515,4.950758410876462,1.0779179,0.88709027,0.79989123,0.7629487,0.75826144,0.8099592,0.88989264,1.149807,1.7128221,3.6389673,29.990961,3.223361,1.8539978,1.3590885,1.1163157,0.9954658,0.9578805,1.0000876,1.0383884,1.2421482
1773542958.7783341,-7.665140855485376,-0.24127938190413667,4.905587271463544,-0.07474462325713319,0.005815067719378657,4.953093898411181,1.0988966,0.91310036,0.77717245,0.7572493,0.7546118,0.79917806,0.89690715,1.1421549,1.7022138,3.6594656,29.99003,3.2623653,1.8512974,1.3569138,1.1054826,1.0086664,0.95789564,1.0047648,1.0447944,1.2659388
1773542958.7814999,-7.665140855485376,-0.24127938190413667,4.905587271463544,-0.07474462325713319,0.005815067719378657,4.953093898411181,1.0988966,0.91310036,0.77717245,0.7572493,0.7546118,0.79917806,0.89690715,1.1421549,1.7022138,3.6594656,29.99003,3.2623653,1.8512974,1.3569138,1.1054826,1.0086664,0.95789564,1.0047648,1.0447944,1.2659388
1773542958.7855844,-7.665140855485376,-0.24127938190413667,4.905587271463544,-0.07474462325713319,0.005815067719378657,4.953093898411181,1.0988966,0.91310036,0.77717245,0.7572493,0.7546118,0.79917806,0.89690715,1.1421549,1.7022138,3.6594656,29.99003,3.2623653,1.8512974,1.3569138,1.1054826,1.0086664,0.95789564,1.0047648,1.0447944,1.2659388
1773542958.7894723,-7.616178884496504,-0.24449064495093037,4.907846216671006,-0.07392714887608089,0.005262393525931037,4.955949200719895,1.1036212,0.8979047,0.8102055,0.76101637,0.75016975,0.7866946,0.90768135,1.1469425,1.6691699,3.652333,29.993982,3.2123253,1.8522432,1.3485272,1.1004717,0.985372,0.94499606,1.0060506,1.0490474,1.2388164
1773542958.7934892,-7.616178884496504,-0.24449064495093037,4.907846216671006,-0.07392714887608089,0.005262393525931037,4.955949200719895,1.1036212,0.8979047,0.8102055,0.76101637,0.75016975,0.7866946,0.90768135,1.1469425,1.6691699,3.652333,29.993982,3.2123253,1.8522432,1.3485272,1.1004717,0.985372,0.94499606,1.0060506,1.0490474,1.2388164
1773542958.7983668,-7.567193538374637,-0.24769282237357104,4.910133518591805,-0.072636088529632,0.0061272518447538435,4.960000592415453,1.0936638,0.9015279,0.79454505,0.73858905,0.73119843,0.7928717,0.88271964,1.1515292,1.6394906,3.713772,22.78088,3.2621753,1.8512557,1.3485426,1.0928954,1.0025394,0.9590921,1.0034585,1.1055381,1.256213
1773542958.8015058,-7.567193538374637,-0.24769282237357104,4.910133518591805,-0.072636088529632,0.0061272518447538435,4.960000592415453,1.0936638,0.9015279,0.79454505,0.73858905,0.73119843,0.7928717,0.88271964,1.1515292,1.6394906,3.713772,22.78088,3.2621753,1.8512557,1.3485426,1.0928954,1.0025394,0.9590921,1.0034585,1.1055381,1.256213
1773542958.80548,-7.567193538374637,-0.24769282237357104,4.910133518591805,-0.072636088529632,0.0061272518447538435,4.960000592415453,1.0936638,0.9015279,0.79454505,0.73858905,0.73119843,0.7928717,0.88271964,1.1515292,1.6394906,3.713772,22.78088,3.2621753,1.8512557,1.3485426,1.0928954,1.0025394,0.9590921,1.0034585,1.1055381,1.256213
1773542958.8095078,-7.5181855681281915,-0.25090596375047647,4.91250469427026,-0.07127616690709475,0.0052997385515083295,4.964061840705026,1.1012574,0.8980559,0.8159554,0.7576774,0.73845714,0.8052223,0.88688356,1.1475475,1.6352037,3.6551776,22.835756,3.2703617,1.8336153,1.3588353,1.1242967,0.99743485,0.9422469,1.0040394,1.0834947,1.2453241
1773542958.8134923,-7.5181855681281915,-0.25090596375047647,4.91250469427026,-0.07127616690709475,0.0052997385515083295,4.964061840705026,1.1012574,0.8980559,0.8159554,0.7576774,0.73845714,0.8052223,0.88688356,1.1475475,1.6352037,3.6551776,22.835756,3.2703617,1.8336153,1.3588353,1.1242967,0.99743485,0.9422469,1.0040394,1.0834947,1.2453241
1773542958.8183987,-7.469151956237028,-0.2540964992728669,4.914956231654938,-0.06956719461261353,0.0043352045772418,4.9688872746203385,1.0846558,0.90370476,0.74000865,0.7574311,0.75561774,0.8218595,0.9133243,1.1397617,1.6660671,3.6934133,21.54317,3.1941762,1.8537428,1.347333,1.1091206,0.9922057,0.93944377,0.9948277,1.0984851,1.2573534
1773542958.821465,-7.469151956237028,-0.2540964992728669,4.914956231654938,-0.06956719461261353,0.0043352045772418,4.9688872746203385,1.0846558,0.90370476,0.74000865,0.7574311,0.75561774,0.8218595,0.9133243,1.1397617,1.6660671,3.6934133,21.54317,3.1941762,1.8537428,1.347333,1.1091206,0.9922057,0.93944377,0.9948277,1.0984851,1.2573534
1773542958.8255358,-7.469151956237028,-0.2540964992728669,4.914956231654938,-0.06956719461261353,0.0043352045772418,4.9688872746203385,1.0846558,0.90370476,0.74000865,0.7574311,0.75561774,0.8218595,0.9133243,1.1397617,1.6660671,3.6934133,21.54317,3.1941762,1.8537428,1.347333,1.1091206,0.9922057,0.93944377,0.9948277,1.0984851,1.2573534
1773542958.8294933,-7.420093010399277,-0.2572839327133019,4.917520655338525,-0.06788869247266963,0.0034418709287901365,4.973428539811909,1.1051846,0.8635681,0.7667509,0.7647359,0.74049544,0.81850415,0.8938811,1.1528953,1.6514246,3.6935647,21.591057,3.2067487,1.8370062,1.3462322,1.1543016,0.99332017,0.99586886,0.9961361,1.0881753,1.312483
1773542958.8334663,-7.420093010399277,-0.2572839327133019,4.917520655338525,-0.06788869247266963,0.0034418709287901365,4.973428539811909,1.1051846,0.8635681,0.7667509,0.7647359,0.74049544,0.81850415,0.8938811,1.1528953,1.6514246,3.6935647,21.591057,3.2067487,1.8370062,1.3462322,1.1543016,0.99332017,0.99586886,0.9961361,1.0881753,1.312483
1773542958.8383977,-7.371005527259954,-0.26043468767083106,4.920179084107812,-0.06594045384143522,0.0036177946783593957,4.978472704787092,1.1194563,0.8449258,0.7242666,0.73458046,0.73438174,0.7886723,0.8963432,1.1412418,1.6399127,3.7387185,20.394815,3.1981866,1.8449124,1.358861,1.1568967,1.0070933,0.99917734,1.0185366,1.0928555,1.3069072
1773542958.8415015,-7.371005527259954,-0.26043468767083106,4.920179084107812,-0.06594045384143522,0.0036177946783593957,4.978472704787092,1.1194563,0.8449258,0.7242666,0.73458046,0.73438174,0.7886723,0.8963432,1.1412418,1.6399127,3.7387185,20.394815,3.1981866,1.8449124,1.358861,1.1568967,1.0070933,0.99917734,1.0185366,1.0928555,1.3069072
1773542958.8454993,-7.371005527259954,-0.26043468767083106,4.920179084107812,-0.06594045384143522,0.0036177946783593957,4.978472704787092,1.1194563,0.8449258,0.7242666,0.73458046,0.73438174,0.7886723,0.8963432,1.1412418,1.6399127,3.7387185,20.394815,3.1981866,1.8449124,1.358861,1.1568967,1.0070933,0.99917734,1.0185366,1.0928555,1.3069072
1773542958.8495064,-7.321889758333001,-0.2635685759939569,4.922950946002618,-0.0640852187091492,0.002616147959476622,4.983073453910561,1.0402341,0.86006796,0.74139005,0.7047785,0.75563407,0.79049903,0.90842193,1.1702536,1.688164,3.8010054,19.798628,3.1953628,1.8488414,1.3737967,1.1412591,0.99408036,1.0016437,1.008419,1.1050847,1.3024849
1773542958.853474,-7.321889758333001,-0.2635685759939569,4.922950946002618,-0.0640852187091492,0.002616147959476622,4.983073453910561,1.0402341,0.86006796,0.74139005,0.7047785,0.75563407,0.79049903,0.90842193,1.1702536,1.688164,3.8010054,19.798628,3.1953628,1.8488414,1.3737967,1.1412591,0.99408036,1.0016437,1.008419,1.1050847,1.3024849
